Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
653,"foggia,apulia,italy",,foggia,apulia,italy,41.45845,15.55188
654,"sacramento,minas gerais,brazil",,sacramento,minas gerais,brazil,-19.865,-47.44
655,"jandaia do sul,parana,brazil",,jandaia do sul,parana,brazil,-23.603,-51.643
656,"morteros,córdoba,argentina",,morteros,córdoba,argentina,-30.71164,-61.99862
657,"januaria,minas gerais,brazil",,januaria,minas gerais,brazil,-15.488,-44.362
658,"sao lourenco,minas gerais,brazil",,sao lourenco,minas gerais,brazil,-22.116,-45.054
659,"gloria de dourados,mato grosso do sul,brazil",,gloria de dourados,mato grosso do sul,brazil,-22.418,-54.233
660,"amargosa,bahia,brazil",,amargosa,bahia,brazil,-13.03,-39.605
661,"uniao da vitoria,parana,brazil",,uniao da vitoria,parana,brazil,-26.23,-51.086
662,"amsterdam,north holland,netherlands",,amsterdam,north holland,netherlands,52.37403,4.88969
663,"xanxere,santa catarina,brazil",,xanxere,santa catarina,brazil,-26.877,-52.404
664,"itarare,sao paulo,brazil",,itarare,sao paulo,brazil,-24.115,-49.341
665,"volta redonda,rio de janeiro,brazil",,volta redonda,rio de janeiro,brazil,-22.523,-44.104
666,"alegre,espirito santo,brazil",,alegre,espirito santo,brazil,-20.764,-41.533
667,"monte alto,sao paulo,brazil",,monte alto,sao paulo,brazil,-21.261,-48.496
668,"princesa isabel,paraiba,brazil",,princesa isabel,paraiba,brazil,-7.737,-37.993
669,"dois corregos,sao paulo,brazil",,dois corregos,sao paulo,brazil,-22.366,-48.38
670,"cameta,para,brazil",,cameta,para,brazil,-2.244,-49.496
671,"parnamirim,rio grande do norte,brazil",,parnamirim,rio grande do norte,brazil,-5.916,-35.263
672,"metz,lorraine,france",,metz,lorraine,france,49.11911,6.17269
673,"bayamo,granma,cuba",,bayamo,granma,cuba,20.37917,-76.64333
674,"santa rita do passa quatro,sao paulo,brazil",,santa rita do passa quatro,sao paulo,brazil,-21.71,-47.478
675,"santa rita de caldas,minas gerais,brazil",,santa rita de caldas,minas gerais,brazil,-22.029,-46.337
676,"paracatu,minas gerais,brazil",,paracatu,minas gerais,brazil,-17.222,-46.875
677,"vargem grande do sul,sao paulo,brazil",,vargem grande do sul,sao paulo,brazil,-21.832,-46.894
678,"novo hamburgo,rio grande do sul,brazil",,novo hamburgo,rio grande do sul,brazil,-29.678,-51.131
679,"xambre,parana,brazil",,xambre,parana,brazil,-23.736,-53.49
680,"barra do pirai,rio de janeiro,brazil",,barra do pirai,rio de janeiro,brazil,-22.47,-43.826
681,"urucui,piaui,brazil",,urucui,piaui,brazil,-7.229,-44.556
682,"caraguatatuba,sao paulo,brazil",,caraguatatuba,sao paulo,brazil,-23.62,-45.413
683,"santo anastacio,sao paulo,brazil",,santo anastacio,sao paulo,brazil,-21.977,-51.652
684,"sao luiz gonzaga,rio grande do sul,brazil",,sao luiz gonzaga,rio grande do sul,brazil,-28.408,-54.961
685,"descalvado,sao paulo,brazil",,descalvado,sao paulo,brazil,-21.904,-47.619
686,"indaiatuba,sao paulo,brazil",,indaiatuba,sao paulo,brazil,-23.09,-47.218
687,"colorado,parana,brazil",,colorado,parana,brazil,-22.838,-51.973
688,"sao miguel dos campos,alagoas,brazil",,sao miguel dos campos,alagoas,brazil,-9.781,-36.094
689,"antonio prado,rio grande do sul,brazil",,antonio prado,rio grande do sul,brazil,-28.858,-51.283
690,"uba,minas gerais,brazil",,uba,minas gerais,brazil,-21.12,-42.943
691,"itapitanga,bahia,brazil",,itapitanga,bahia,brazil,-14.423,-39.565
692,"sao carlos,santa catarina,brazil",,sao carlos,santa catarina,brazil,-27.078,-53.004
693,"manaira,paraiba,brazil",,manaira,paraiba,brazil,-7.706,-38.154
694,"erechim,rio grande do sul,brazil",,erechim,rio grande do sul,brazil,-27.634,-52.274
695,"cianorte,parana,brazil",,cianorte,parana,brazil,-23.663,-52.605
696,"alegrete,rio grande do sul,brazil",,alegrete,rio grande do sul,brazil,-29.783,-55.792
697,"novo horizonte,sao paulo,brazil",,novo horizonte,sao paulo,brazil,-21.468,-49.221
698,"paysandu,paysandú,uruguay",,paysandu,paysandú,uruguay,-32.32139,-58.07556
699,"caxias,maranhao,brazil",,caxias,maranhao,brazil,-4.859,-43.356
700,"passos,minas gerais,brazil",,passos,minas gerais,brazil,-20.719,-46.61
701,"rancho alegre,parana,brazil",,rancho alegre,parana,brazil,-23.07,-50.913
702,"tatui,sao paulo,brazil",,tatui,sao paulo,brazil,-23.356,-47.857
703,"farroupilha,rio grande do sul,brazil",,farroupilha,rio grande do sul,brazil,-29.225,-51.348
704,"jaboatao dos guararapes,pernambuco,brazil",,jaboatao dos guararapes,pernambuco,brazil,-8.113,-35.015
705,"itapira,sao paulo,brazil",,itapira,sao paulo,brazil,-22.436,-46.822
706,"piura,piura,peru",,piura,piura,peru,-5.19449,-80.63282
707,"teofilo otoni,minas gerais,brazil",,teofilo otoni,minas gerais,brazil,-17.858,-41.505
708,"macae,rio de janeiro,brazil",,macae,rio de janeiro,brazil,-22.371,-41.787
709,"taiacu,sao paulo,brazil",,taiacu,sao paulo,brazil,-21.144,-48.513
710,"linhares,espirito santo,brazil",,linhares,espirito santo,brazil,-19.391,-40.072
711,"marilandia do sul,parana,brazil",,marilandia do sul,parana,brazil,-23.745,-51.308
712,"tabapua,sao paulo,brazil",,tabapua,sao paulo,brazil,-20.964,-49.032
713,"barra bonita,sao paulo,brazil",,barra bonita,sao paulo,brazil,-22.495,-48.558
714,"palmeira das missoes,rio grande do sul,brazil",,palmeira das missoes,rio grande do sul,brazil,-27.899,-53.314
715,"serrinha,bahia,brazil",,serrinha,bahia,brazil,-11.664,-39.008
716,"indiapora,sao paulo,brazil",,indiapora,sao paulo,brazil,-19.98,-50.29
717,"pitangueiras,sao paulo,brazil",,pitangueiras,sao paulo,brazil,-21.009,-48.222
718,"imperatriz,maranhao,brazil",,imperatriz,maranhao,brazil,-5.526,-47.476
719,"bom sucesso,minas gerais,brazil",,bom sucesso,minas gerais,brazil,-21.033,-44.758
720,"urandi,bahia,brazil",,urandi,bahia,brazil,-14.771,-42.655
721,"altonia,parana,brazil",,altonia,parana,brazil,-23.874,-53.902
722,"irece,bahia,brazil",,irece,bahia,brazil,-11.304,-41.856
723,"caxambu,minas gerais,brazil",,caxambu,minas gerais,brazil,-21.977,-44.933
724,"conselheiro pena,minas gerais,brazil",,conselheiro pena,minas gerais,brazil,-19.172,-41.472
725,"sao fidelis,rio de janeiro,brazil",,sao fidelis,rio de janeiro,brazil,-21.646,-41.747
726,"catole do rocha,paraiba,brazil",,catole do rocha,paraiba,brazil,-6.344,-37.747
727,"regente feijo,sao paulo,brazil",,regente feijo,sao paulo,brazil,-22.221,-51.303
728,"penedo,alagoas,brazil",,penedo,alagoas,brazil,-10.29,-36.586
729,"valenca do piaui,piaui,brazil",,valenca do piaui,piaui,brazil,-6.408,-41.746
730,"sao luis do curu,ceara,brazil",,sao luis do curu,ceara,brazil,-3.67,-39.243
731,"julio mesquita,sao paulo,brazil",,julio mesquita,sao paulo,brazil,-22.009,-49.787
732,"sao joao batista do gloria,minas gerais,brazil",,sao joao batista do gloria,minas gerais,brazil,-20.641,-46.506
733,"para de minas,minas gerais,brazil",,para de minas,minas gerais,brazil,-19.86,-44.608
734,"guajara mirim,rondonia,brazil",,guajara mirim,rondonia,brazil,-10.783,-65.339
735,"itaju,sao paulo,brazil",,itaju,sao paulo,brazil,-21.981,-48.805
736,"manhuacu,minas gerais,brazil",,manhuacu,minas gerais,brazil,-20.258,-42.034
737,"arari,maranhao,brazil",,arari,maranhao,brazil,-3.454,-44.78
738,"sao miguel do oeste,santa catarina,brazil",,sao miguel do oeste,santa catarina,brazil,-26.725,-53.518
739,"rio bonito,rio de janeiro,brazil",,rio bonito,rio de janeiro,brazil,-22.708,-42.626
740,"mondai,santa catarina,brazil",,mondai,santa catarina,brazil,-27.103,-53.402
741,"candido mota,sao paulo,brazil",,candido mota,sao paulo,brazil,-22.746,-50.387
742,"ararangua,santa catarina,brazil",,ararangua,santa catarina,brazil,-28.935,-49.486
743,"itacoatiara,amazonas,brazil",,itacoatiara,amazonas,brazil,-3.143,-58.444
744,"sao jeronimo,rio grande do sul,brazil",,sao jeronimo,rio grande do sul,brazil,-29.959,-51.722
745,"matelandia,parana,brazil",,matelandia,parana,brazil,-25.241,-53.996
746,"curvelo,minas gerais,brazil",,curvelo,minas gerais,brazil,-18.756,-44.431
747,"pedreiras,maranhao,brazil",,pedreiras,maranhao,brazil,-4.574,-44.597
748,"canaa,minas gerais,brazil",,canaa,minas gerais,brazil,-20.686,-42.62
749,"santa adelia,sao paulo,brazil",,santa adelia,sao paulo,brazil,-21.243,-48.804
750,"sobradinho,rio grande do sul,brazil",,sobradinho,rio grande do sul,brazil,-29.421,-53.029
751,"guarani das missoes,rio grande do sul,brazil",,guarani das missoes,rio grande do sul,brazil,-28.141,-54.558
752,"alagoinhas,bahia,brazil",,alagoinhas,bahia,brazil,-12.136,-38.419
753,"abaetetuba,para,brazil",,abaetetuba,para,brazil,-1.718,-48.883
754,"caiaponia,goias,brazil",,caiaponia,goias,brazil,-16.957,-51.81
755,"boa vista do burica,rio grande do sul,brazil",,boa vista do burica,rio grande do sul,brazil,-27.669,-54.11
756,"divinopolis,minas gerais,brazil",,divinopolis,minas gerais,brazil,-20.139,-44.884
757,"caxambu do sul,santa catarina,brazil",,caxambu do sul,santa catarina,brazil,-27.161,-52.879
758,"sao francisco,minas gerais,brazil",,sao francisco,minas gerais,brazil,-15.949,-44.864
759,"areia,paraiba,brazil",,areia,paraiba,brazil,-6.963,-35.692
760,"sao jose dos pinhais,parana,brazil",,sao jose dos pinhais,parana,brazil,-25.535,-49.206
761,"macaparana,pernambuco,brazil",,macaparana,pernambuco,brazil,-7.555,-35.453
762,"agudos,sao paulo,brazil",,agudos,sao paulo,brazil,-22.469,-48.988
763,"aratiba,rio grande do sul,brazil",,aratiba,rio grande do sul,brazil,-27.394,-52.3
764,"cacapava,sao paulo,brazil",,cacapava,sao paulo,brazil,-23.101,-45.707
765,"piraju,sao paulo,brazil",,piraju,sao paulo,brazil,-23.194,-49.384
766,"conceicao da barra,espirito santo,brazil",,conceicao da barra,espirito santo,brazil,-18.593,-39.732
767,"nova prata,rio grande do sul,brazil",,nova prata,rio grande do sul,brazil,-28.784,-51.61
768,"patos de minas,minas gerais,brazil",,patos de minas,minas gerais,brazil,-18.579,-46.518
769,"campos novos,santa catarina,brazil",,campos novos,santa catarina,brazil,-27.402,-51.225
770,"limoeiro do norte,ceara,brazil",,limoeiro do norte,ceara,brazil,-5.146,-38.098
771,"ronda alta,rio grande do sul,brazil",,ronda alta,rio grande do sul,brazil,-27.767,-52.802
772,"tesouro,mato grosso,brazil",,tesouro,mato grosso,brazil,-16.079,-53.553
773,"jatai,goias,brazil",,jatai,goias,brazil,-17.881,-51.714
774,"malhador,sergipe,brazil",,malhador,sergipe,brazil,-10.658,-37.305
775,"guape,minas gerais,brazil",,guape,minas gerais,brazil,-20.762,-45.918
776,"itabirito,minas gerais,brazil",,itabirito,minas gerais,brazil,-20.253,-43.801
777,"tres de maio,rio grande do sul,brazil",,tres de maio,rio grande do sul,brazil,-27.773,-54.24
778,"ourinhos,sao paulo,brazil",,ourinhos,sao paulo,brazil,-22.979,-49.871
779,"tupancireta,rio grande do sul,brazil",,tupancireta,rio grande do sul,brazil,-29.081,-53.836
780,"itapiranga,santa catarina,brazil",,itapiranga,santa catarina,brazil,-27.169,-53.712
781,"corbelia,parana,brazil",,corbelia,parana,brazil,-24.799,-53.307
782,"ponta pora,mato grosso do sul,brazil",,ponta pora,mato grosso do sul,brazil,-22.536,-55.726
783,"presidente venceslau,sao paulo,brazil",,presidente venceslau,sao paulo,brazil,-21.876,-51.844
784,"frutal,minas gerais,brazil",,frutal,minas gerais,brazil,-20.025,-48.941
785,"potirendaba,sao paulo,brazil",,potirendaba,sao paulo,brazil,-21.043,-49.377
786,"sao roque,sao paulo,brazil",,sao roque,sao paulo,brazil,-23.529,-47.135
787,"nova esperanca,parana,brazil",,nova esperanca,parana,brazil,-23.184,-52.205
788,"paraguacu paulista,sao paulo,brazil",,paraguacu paulista,sao paulo,brazil,-22.413,-50.576
789,"goiatins,tocantins,brazil",,goiatins,tocantins,brazil,-7.71,-47.314
790,"urussanga,santa catarina,brazil",,urussanga,santa catarina,brazil,-28.518,-49.321
791,"sao tomas de aquino,minas gerais,brazil",,sao tomas de aquino,minas gerais,brazil,-20.784,-47.098
792,"guarani,minas gerais,brazil",,guarani,minas gerais,brazil,-21.352,-43.047
793,"ibiraci,minas gerais,brazil",,ibiraci,minas gerais,brazil,-20.462,-47.122
794,"campestre,minas gerais,brazil",,campestre,minas gerais,brazil,-21.711,-46.246
795,"sao sebastiao da grama,sao paulo,brazil",,sao sebastiao da grama,sao paulo,brazil,-21.711,-46.821
796,"garanhuns,pernambuco,brazil",,garanhuns,pernambuco,brazil,-8.89,-36.493
797,"juquia,sao paulo,brazil",,juquia,sao paulo,brazil,-24.321,-47.635
798,"aracati,ceara,brazil",,aracati,ceara,brazil,-4.562,-37.77
799,"floreal,sao paulo,brazil",,floreal,sao paulo,brazil,-20.677,-50.145
800,"itaperuna,rio de janeiro,brazil",,itaperuna,rio de janeiro,brazil,-21.205,-41.888
801,"cassia,minas gerais,brazil",,cassia,minas gerais,brazil,-20.583,-46.922
802,"terra roxa,parana,brazil",,terra roxa,parana,brazil,-24.157,-54.097
803,"itarantim,bahia,brazil",,itarantim,bahia,brazil,-15.66,-40.066
804,"jardim do serido,rio grande do norte,brazil",,jardim do serido,rio grande do norte,brazil,-6.584,-36.774
805,"rio largo,alagoas,brazil",,rio largo,alagoas,brazil,-9.478,-35.853
806,"santo antonio do sudoeste,parana,brazil",,santo antonio do sudoeste,parana,brazil,-26.07,-53.723
807,"santa vitoria do palmar,rio grande do sul,brazil",,santa vitoria do palmar,rio grande do sul,brazil,-33.519,-53.368
808,"boqueirao,paraiba,brazil",,boqueirao,paraiba,brazil,-7.482,-36.135
809,"tupaciguara,minas gerais,brazil",,tupaciguara,minas gerais,brazil,-18.593,-48.705
810,"uibai,bahia,brazil",,uibai,bahia,brazil,-11.337,-42.133
811,"jabora,santa catarina,brazil",,jabora,santa catarina,brazil,-27.176,-51.734
812,"sousa,paraiba,brazil",,sousa,paraiba,brazil,-6.761,-38.231
813,"esplanada,bahia,brazil",,esplanada,bahia,brazil,-11.796,-37.945
814,"rondonopolis,mato grosso,brazil",,rondonopolis,mato grosso,brazil,-16.471,-54.636
815,"sabara,minas gerais,brazil",,sabara,minas gerais,brazil,-19.886,-43.807
816,"sao goncalo do sapucai,minas gerais,brazil",,sao goncalo do sapucai,minas gerais,brazil,-21.892,-45.595
817,"seara,santa catarina,brazil",,seara,santa catarina,brazil,-27.149,-52.311
818,"estancia,sergipe,brazil",,estancia,sergipe,brazil,-11.268,-37.438
819,"recreio,minas gerais,brazil",,recreio,minas gerais,brazil,-21.525,-42.469
820,"andradas,minas gerais,brazil",,andradas,minas gerais,brazil,-22.068,-46.569
821,"joao monlevade,minas gerais,brazil",,joao monlevade,minas gerais,brazil,-19.81,-43.174
822,"osvaldo cruz,sao paulo,brazil",,osvaldo cruz,sao paulo,brazil,-21.797,-50.89
823,"brusque,santa catarina,brazil",,brusque,santa catarina,brazil,-27.098,-48.918
824,"palmeira d oeste,sao paulo,brazil",,palmeira d oeste,sao paulo,brazil,-20.416,-50.762
825,"valente,bahia,brazil",,valente,bahia,brazil,-11.412,-39.462
826,"mirandopolis,sao paulo,brazil",,mirandopolis,sao paulo,brazil,-21.134,-51.102
827,"tel aviv,tel aviv,israel",,tel aviv,tel aviv,israel,32.08088,34.78057
828,"centenario do sul,parana,brazil",,centenario do sul,parana,brazil,-22.821,-51.595
829,"propria,sergipe,brazil",,propria,sergipe,brazil,-10.211,-36.84
830,"atibaia,sao paulo,brazil",,atibaia,sao paulo,brazil,-23.117,-46.55
831,"kobe,hyōgo,japan",,kobe,hyōgo,japan,34.6913,135.183
832,"independencia,ceara,brazil",,independencia,ceara,brazil,-5.396,-40.309
833,"paula candido,minas gerais,brazil",,paula candido,minas gerais,brazil,-20.874,-42.98
834,"mazagao,amapa,brazil",,mazagao,amapa,brazil,-0.115,-51.289
835,"agua preta,pernambuco,brazil",,agua preta,pernambuco,brazil,-8.707,-35.531
836,"orleans,santa catarina,brazil",,orleans,santa catarina,brazil,-28.359,-49.291
837,"taio,santa catarina,brazil",,taio,santa catarina,brazil,-27.116,-49.998
838,"irai,rio grande do sul,brazil",,irai,rio grande do sul,brazil,-27.194,-53.251
839,"gaurama,rio grande do sul,brazil",,gaurama,rio grande do sul,brazil,-27.584,-52.094
840,"veranopolis,rio grande do sul,brazil",,veranopolis,rio grande do sul,brazil,-28.936,-51.549
841,"campos sales,ceara,brazil",,campos sales,ceara,brazil,-7.074,-40.376
842,"amambai,mato grosso do sul,brazil",,amambai,mato grosso do sul,brazil,-23.104,-55.226
843,"tabira,pernambuco,brazil",,tabira,pernambuco,brazil,-7.591,-37.539
844,"murutinga do sul,sao paulo,brazil",,murutinga do sul,sao paulo,brazil,-20.993,-51.278
845,"sume,paraiba,brazil",,sume,paraiba,brazil,-7.672,-36.88
846,"urutai,goias,brazil",,urutai,goias,brazil,-17.464,-48.203
847,"itirapina,sao paulo,brazil",,itirapina,sao paulo,brazil,-22.253,-47.823
848,"benedito novo,santa catarina,brazil",,benedito novo,santa catarina,brazil,-26.783,-49.364
849,"uruburetama,ceara,brazil",,uruburetama,ceara,brazil,-3.625,-39.508
850,"itabaiana,paraiba,brazil",,itabaiana,paraiba,brazil,-7.329,-35.333
851,"faxinal dos guedes,santa catarina,brazil",,faxinal dos guedes,santa catarina,brazil,-26.853,-52.26
852,"constantina,rio grande do sul,brazil",,constantina,rio grande do sul,brazil,-27.735,-52.992
853,"pariquera acu,sao paulo,brazil",,pariquera acu,sao paulo,brazil,-24.715,-47.881
854,"guapore,rio grande do sul,brazil",,guapore,rio grande do sul,brazil,-28.846,-51.89
855,"tuneiras do oeste,parana,brazil",,tuneiras do oeste,parana,brazil,-23.871,-52.876
856,"matao,sao paulo,brazil",,matao,sao paulo,brazil,-21.603,-48.366
857,"planalto,parana,brazil",,planalto,parana,brazil,-25.716,-53.766
858,"ananindeua,para,brazil",,ananindeua,para,brazil,-1.366,-48.372
859,"grajau,maranhao,brazil",,grajau,maranhao,brazil,-5.819,-46.139
860,"pato branco,parana,brazil",,pato branco,parana,brazil,-26.229,-52.671
861,"viamao,rio grande do sul,brazil",,viamao,rio grande do sul,brazil,-30.081,-51.023
862,"jacui,minas gerais,brazil",,jacui,minas gerais,brazil,-21.017,-46.741
863,"candido godoi,rio grande do sul,brazil",,candido godoi,rio grande do sul,brazil,-27.952,-54.752
864,"sertania,pernambuco,brazil",,sertania,pernambuco,brazil,-8.074,-37.264
865,"bicas,minas gerais,brazil",,bicas,minas gerais,brazil,-21.725,-43.059
866,"castelo,espirito santo,brazil",,castelo,espirito santo,brazil,-20.604,-41.185
867,"clementina,sao paulo,brazil",,clementina,sao paulo,brazil,-21.56,-50.449
868,"bariri,sao paulo,brazil",,bariri,sao paulo,brazil,-22.074,-48.74
869,"esteio,rio grande do sul,brazil",,esteio,rio grande do sul,brazil,-29.861,-51.179
870,"pao de acucar,alagoas,brazil",,pao de acucar,alagoas,brazil,-9.748,-37.437
871,"sape,paraiba,brazil",,sape,paraiba,brazil,-7.095,-35.233
872,"arcoverde,pernambuco,brazil",,arcoverde,pernambuco,brazil,-8.419,-37.054
873,"tefe,amazonas,brazil",,tefe,amazonas,brazil,-3.354,-64.711
874,"sao vicente do sul,rio grande do sul,brazil",,sao vicente do sul,rio grande do sul,brazil,-29.692,-54.679
875,"nova granada,sao paulo,brazil",,nova granada,sao paulo,brazil,-20.534,-49.314
876,"ibipora,parana,brazil",,ibipora,parana,brazil,-23.269,-51.048
877,"jaguaribe,ceara,brazil",,jaguaribe,ceara,brazil,-5.891,-38.622
878,"sao gabriel,rio grande do sul,brazil",,sao gabriel,rio grande do sul,brazil,-30.336,-54.32
879,"gravatai,rio grande do sul,brazil",,gravatai,rio grande do sul,brazil,-29.944,-50.992
880,"casa branca,sao paulo,brazil",,casa branca,sao paulo,brazil,-21.774,-47.086
881,"pombal,paraiba,brazil",,pombal,paraiba,brazil,-6.77,-37.802
882,"mirassol,sao paulo,brazil",,mirassol,sao paulo,brazil,-20.819,-49.521
883,"morada nova,ceara,brazil",,morada nova,ceara,brazil,-5.107,-38.373
884,"santopolis do aguapei,sao paulo,brazil",,santopolis do aguapei,sao paulo,brazil,-21.638,-50.5
885,"piranhas,goias,brazil",,piranhas,goias,brazil,-16.427,-51.822
886,"ibirarema,sao paulo,brazil",,ibirarema,sao paulo,brazil,-22.818,-50.073
887,"sao felix,bahia,brazil",,sao felix,bahia,brazil,-12.605,-38.972
888,"oriente,sao paulo,brazil",,oriente,sao paulo,brazil,-22.153,-50.091
889,"palmeira,parana,brazil",,palmeira,parana,brazil,-25.429,-50.006
890,"itaporanga,paraiba,brazil",,itaporanga,paraiba,brazil,-7.304,-38.15
891,"ribeirao bonito,sao paulo,brazil",,ribeirao bonito,sao paulo,brazil,-22.067,-48.176
892,"campina verde,minas gerais,brazil",,campina verde,minas gerais,brazil,-19.536,-49.486
893,"itaguai,rio de janeiro,brazil",,itaguai,rio de janeiro,brazil,-22.852,-43.775
894,"urai,parana,brazil",,urai,parana,brazil,-23.198,-50.796
895,"marau,rio grande do sul,brazil",,marau,rio grande do sul,brazil,-28.449,-52.2
896,"aquidauana,mato grosso do sul,brazil",,aquidauana,mato grosso do sul,brazil,-20.471,-55.787
897,"uruana,goias,brazil",,uruana,goias,brazil,-15.498,-49.688
898,"ribeirao do pinhal,parana,brazil",,ribeirao do pinhal,parana,brazil,-23.408,-50.357
899,"balsamo,sao paulo,brazil",,balsamo,sao paulo,brazil,-20.735,-49.584
900,"cabo frio,rio de janeiro,brazil",,cabo frio,rio de janeiro,brazil,-22.879,-42.019
901,"marumbi,parana,brazil",,marumbi,parana,brazil,-23.706,-51.639
902,"surubim,pernambuco,brazil",,surubim,pernambuco,brazil,-7.832,-35.756
903,"corumba,mato grosso do sul,brazil",,corumba,mato grosso do sul,brazil,-18.507,-54.76
904,"itu,sao paulo,brazil",,itu,sao paulo,brazil,-23.264,-47.299
905,"sao tome,parana,brazil",,sao tome,parana,brazil,-23.538,-52.591
906,"carpina,pernambuco,brazil",,carpina,pernambuco,brazil,-7.851,-35.255
907,"rio tinto,paraiba,brazil",,rio tinto,paraiba,brazil,-6.803,-35.081
908,"boa esperanca,minas gerais,brazil",,boa esperanca,minas gerais,brazil,-21.09,-45.566
909,"asuncion,asunción,paraguay",,asuncion,asunción,paraguay,-25.30066,-57.63591
910,"acarau,ceara,brazil",,acarau,ceara,brazil,-2.886,-40.12
911,"rancharia,sao paulo,brazil",,rancharia,sao paulo,brazil,-22.229,-50.893
912,"campo maior,piaui,brazil",,campo maior,piaui,brazil,-4.828,-42.169
913,"bocaiuva,minas gerais,brazil",,bocaiuva,minas gerais,brazil,-17.108,-43.815
914,"martinopolis,sao paulo,brazil",,martinopolis,sao paulo,brazil,-22.146,-51.171
915,"guaraciaba do norte,ceara,brazil",,guaraciaba do norte,ceara,brazil,-4.167,-40.748
916,"tuparendi,rio grande do sul,brazil",,tuparendi,rio grande do sul,brazil,-27.756,-54.482
917,"cachoeira paulista,sao paulo,brazil",,cachoeira paulista,sao paulo,brazil,-22.665,-45.009
918,"cacador,santa catarina,brazil",,cacador,santa catarina,brazil,-26.775,-51.015
919,"cipotanea,minas gerais,brazil",,cipotanea,minas gerais,brazil,-20.905,-43.366
920,"bom sucesso,parana,brazil",,bom sucesso,parana,brazil,-23.71,-51.764
921,"caico,rio grande do norte,brazil",,caico,rio grande do norte,brazil,-6.458,-37.098
922,"barao de cocais,minas gerais,brazil",,barao de cocais,minas gerais,brazil,-19.946,-43.487
923,"serro,minas gerais,brazil",,serro,minas gerais,brazil,-18.605,-43.379
924,"palmitos,santa catarina,brazil",,palmitos,santa catarina,brazil,-27.068,-53.161
925,"guaira,sao paulo,brazil",,guaira,sao paulo,brazil,-20.318,-48.311
926,"palmeira dos indios,alagoas,brazil",,palmeira dos indios,alagoas,brazil,-9.407,-36.628
927,"trieste,friuli venezia giulia,italy",,trieste,friuli venezia giulia,italy,45.64325,13.7903
928,"bora,sao paulo,brazil",,bora,sao paulo,brazil,-22.27,-50.534
929,"arapongas,parana,brazil",,arapongas,parana,brazil,-23.419,-51.424
930,"indiana,sao paulo,brazil",,indiana,sao paulo,brazil,-22.174,-51.252
931,"rio negro,parana,brazil",,rio negro,parana,brazil,-26.106,-49.798
932,"sao joao nepomuceno,minas gerais,brazil",,sao joao nepomuceno,minas gerais,brazil,-21.54,-43.011
933,"inhumas,goias,brazil",,inhumas,goias,brazil,-16.358,-49.496
934,"catende,pernambuco,brazil",,catende,pernambuco,brazil,-8.667,-35.717
935,"paulista,pernambuco,brazil",,paulista,pernambuco,brazil,-7.941,-34.873
936,"mendes,rio de janeiro,brazil",,mendes,rio de janeiro,brazil,-22.527,-43.733
937,"timbauba,pernambuco,brazil",,timbauba,pernambuco,brazil,-7.505,-35.318
938,"jacobina,bahia,brazil",,jacobina,bahia,brazil,-11.181,-40.518
939,"cabinda,cabinda,angola",,cabinda,cabinda,angola,-5.55,12.2
940,"paranaiba,mato grosso do sul,brazil",,paranaiba,mato grosso do sul,brazil,-19.677,-51.191
941,"ubatuba,sao paulo,brazil",,ubatuba,sao paulo,brazil,-23.434,-45.071
942,"sao joaquim,santa catarina,brazil",,sao joaquim,santa catarina,brazil,-28.294,-49.932
943,"angra dos reis,rio de janeiro,brazil",,angra dos reis,rio de janeiro,brazil,-23.007,-44.318
944,"ilha solteira,sao paulo,brazil",,ilha solteira,sao paulo,brazil,-20.433,-51.343
945,"bananal,sao paulo,brazil",,bananal,sao paulo,brazil,-22.684,-44.323
946,"silvania,goias,brazil",,silvania,goias,brazil,-16.659,-48.608
947,"julio de castilhos,rio grande do sul,brazil",,julio de castilhos,rio grande do sul,brazil,-29.227,-53.682
948,"taquaritinga,sao paulo,brazil",,taquaritinga,sao paulo,brazil,-21.406,-48.505
949,"cravinhos,sao paulo,brazil",,cravinhos,sao paulo,brazil,-21.34,-47.729
950,"vacaria,rio grande do sul,brazil",,vacaria,rio grande do sul,brazil,-28.512,-50.934
951,"florida paulista,sao paulo,brazil",,florida paulista,sao paulo,brazil,-21.615,-51.174
952,"barras,piaui,brazil",,barras,piaui,brazil,-4.247,-42.296
953,"monte azul paulista,sao paulo,brazil",,monte azul paulista,sao paulo,brazil,-20.907,-48.641
954,"viadutos,rio grande do sul,brazil",,viadutos,rio grande do sul,brazil,-27.569,-52.02
955,"vera cruz,sao paulo,brazil",,vera cruz,sao paulo,brazil,-22.22,-49.819
956,"lagoa vermelha,rio grande do sul,brazil",,lagoa vermelha,rio grande do sul,brazil,-28.209,-51.526
957,"nova fatima,parana,brazil",,nova fatima,parana,brazil,-23.432,-50.564
958,"roca sales,rio grande do sul,brazil",,roca sales,rio grande do sul,brazil,-29.284,-51.868
959,"entre rios,bahia,brazil",,entre rios,bahia,brazil,-11.942,-38.084
960,"perdoes,minas gerais,brazil",,perdoes,minas gerais,brazil,-21.091,-45.091
961,"marechal candido rondon,parana,brazil",,marechal candido rondon,parana,brazil,-24.556,-54.057
962,"ibitiara,bahia,brazil",,ibitiara,bahia,brazil,-12.652,-42.218
963,"pedralva,minas gerais,brazil",,pedralva,minas gerais,brazil,-22.243,-45.466
964,"palotina,parana,brazil",,palotina,parana,brazil,-24.284,-53.84
