Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
318,"pirpirituba,paraiba,brazil",,pirpirituba,paraiba,brazil,-6.78,-35.499
319,"condado,paraiba,brazil",,condado,paraiba,brazil,-6.91,-37.601
320,"santa ana,santa ana,el salvador",,santa ana,santa ana,el salvador,13.99417,-89.55972
321,"sao jose dos cordeiros,paraiba,brazil",,sao jose dos cordeiros,paraiba,brazil,-7.391,-36.808
322,"itagi,bahia,brazil",,itagi,bahia,brazil,-14.163,-40.006
323,"barra do choca,bahia,brazil",,barra do choca,bahia,brazil,-14.881,-40.579
324,"inhuma,piaui,brazil",,inhuma,piaui,brazil,-6.668,-41.708
325,"sao sebastiao do passe,bahia,brazil",,sao sebastiao do passe,bahia,brazil,-12.513,-38.495
326,"sao jose de espinharas,paraiba,brazil",,sao jose de espinharas,paraiba,brazil,-6.847,-37.326
327,"itapetim,pernambuco,brazil",,itapetim,pernambuco,brazil,-7.378,-37.19
328,"sao jose da lagoa tapada,paraiba,brazil",,sao jose da lagoa tapada,paraiba,brazil,-6.941,-38.162
329,"catarina,ceara,brazil",,catarina,ceara,brazil,-6.131,-39.878
330,"olho d agua do casado,alagoas,brazil",,olho d agua do casado,alagoas,brazil,-9.501,-37.832
331,"sao felix do piaui,piaui,brazil",,sao felix do piaui,piaui,brazil,-5.933,-42.114
332,"terra nova,pernambuco,brazil",,terra nova,pernambuco,brazil,-8.23,-39.376
333,"prata,paraiba,brazil",,prata,paraiba,brazil,-7.691,-37.08
334,"sao pedro do piaui,piaui,brazil",,sao pedro do piaui,piaui,brazil,-5.929,-42.719
335,"pilar,alagoas,brazil",,pilar,alagoas,brazil,-9.597,-35.957
336,"sao jose do bonfim,paraiba,brazil",,sao jose do bonfim,paraiba,brazil,-7.163,-37.309
337,"itapiuna,ceara,brazil",,itapiuna,ceara,brazil,-4.564,-38.922
338,"borborema,paraiba,brazil",,borborema,paraiba,brazil,-6.801,-35.626
339,"sao jose do belmonte,pernambuco,brazil",,sao jose do belmonte,pernambuco,brazil,-7.861,-38.76
340,"desterro,paraiba,brazil",,desterro,paraiba,brazil,-7.291,-37.094
341,"poco de jose de moura,paraiba,brazil",,poco de jose de moura,paraiba,brazil,-6.575,-38.512
342,"mirandiba,pernambuco,brazil",,mirandiba,pernambuco,brazil,-8.119,-38.728
343,"puxinana,paraiba,brazil",,puxinana,paraiba,brazil,-7.161,-35.961
344,"santana de mangueira,paraiba,brazil",,santana de mangueira,paraiba,brazil,-7.555,-38.332
345,"itacare,bahia,brazil",,itacare,bahia,brazil,-14.278,-38.997
346,"juru,paraiba,brazil",,juru,paraiba,brazil,-7.537,-37.819
347,"wellingborough,england,united kingdom",,wellingborough,england,united kingdom,52.30273,-0.69446
348,"gurinhem,paraiba,brazil",,gurinhem,paraiba,brazil,-7.124,-35.424
349,"santa quiteria do maranhao,maranhao,brazil",,santa quiteria do maranhao,maranhao,brazil,-3.516,-42.547
350,"jaramataia,alagoas,brazil",,jaramataia,alagoas,brazil,-9.659,-37.002
351,"nisia floresta,rio grande do norte,brazil",,nisia floresta,rio grande do norte,brazil,-6.091,-35.209
352,"piedecuesta,santander,colombia",,piedecuesta,santander,colombia,6.98789,-73.04953
353,"sao benedito do rio preto,maranhao,brazil",,sao benedito do rio preto,maranhao,brazil,-3.334,-43.528
354,"ouro preto,minas gerais,brazil",,ouro preto,minas gerais,brazil,-20.288,-43.508
355,"waterloo,ontario,canada",,waterloo,ontario,canada,43.4668,-80.51639
356,"palmas,tocantins,brazil",,palmas,tocantins,brazil,-10.167,-48.333
357,"brighton,england,united kingdom",,brighton,england,united kingdom,50.82838,-0.13947
358,"medford,massachusetts,united states",,medford,massachusetts,united states,42.41843,-71.10616
359,"santarem,para,brazil",,santarem,para,brazil,-2.443,-54.708
360,"sevilla,andalusia,spain",,sevilla,andalusia,spain,37.38283,-5.97317
361,"bauru,sao paulo,brazil",,bauru,sao paulo,brazil,-22.315,-49.061
362,"barreiras,bahia,brazil",,barreiras,bahia,brazil,-12.153,-44.99
363,"charqueadas,rio grande do sul,brazil",,charqueadas,rio grande do sul,brazil,-29.955,-51.625
364,"colorado do oeste,rondonia,brazil",,colorado do oeste,rondonia,brazil,-13.117,-60.542
365,"cascavel,parana,brazil",,cascavel,parana,brazil,-24.956,-53.455
366,"volta redonda,rio de janeiro,brazil",,volta redonda,rio de janeiro,brazil,-22.523,-44.104
367,"leeds,england,united kingdom",,leeds,england,united kingdom,53.79648,-1.54785
368,"buenos aires,buenos aires f.d.,argentina",,buenos aires,buenos aires f.d.,argentina,-34.61315,-58.37723
369,"campos dos goytacazes,rio de janeiro,brazil",,campos dos goytacazes,rio de janeiro,brazil,-21.754,-41.324
370,"stillwater,oklahoma,united states",,stillwater,oklahoma,united states,36.11561,-97.05837
371,"liverpool,england,united kingdom",,liverpool,england,united kingdom,53.41058,-2.97794
372,"rennes,brittany,france",,rennes,brittany,france,48.11198,-1.67429
373,"nanterre,île-de-france,france",,nanterre,île-de-france,france,48.89198,2.20675
374,"uberlandia,minas gerais,brazil",,uberlandia,minas gerais,brazil,-18.919,-48.277
375,"new haven,connecticut,united states",,new haven,connecticut,united states,41.30815,-72.92816
376,"seropedica,rio de janeiro,brazil",,seropedica,rio de janeiro,brazil,-22.744,-43.708
377,"santa fe de la vera cruz,santa fe,argentina",,santa fe de la vera cruz,santa fe,argentina,-31.63333,-60.7
378,"londrina,parana,brazil",,londrina,parana,brazil,-23.31,-51.163
379,"madison,wisconsin,united states",,madison,wisconsin,united states,43.07305,-89.40123
380,"saint denis,île-de-france,france",,saint denis,île-de-france,france,48.93333,2.36667
381,"guarulhos,sao paulo,brazil",,guarulhos,sao paulo,brazil,-23.463,-46.533
382,"goiania,goias,brazil",,goiania,goias,brazil,-16.679,-49.254
383,"philadelphia,pennsylvania,united states",,philadelphia,pennsylvania,united states,39.95233,-75.16379
384,"lisbon,lisbon,portugal",,lisbon,lisbon,portugal,38.71667,-9.13333
385,"itajuba,minas gerais,brazil",,itajuba,minas gerais,brazil,-22.426,-45.453
386,"florence,tuscany,italy",,florence,tuscany,italy,43.77925,11.24626
387,"salamanca,madrid,spain",,salamanca,madrid,spain,40.42972,-3.67975
388,"tokyo,tōkyō,japan",,tokyo,tōkyō,japan,35.6895,139.69171
389,"strasbourg,alsace,france",,strasbourg,alsace,france,48.58392,7.74553
390,"braganca paulista,sao paulo,brazil",,braganca paulista,sao paulo,brazil,-22.952,-46.542
391,"sao caetano do sul,sao paulo,brazil",,sao caetano do sul,sao paulo,brazil,-23.623,-46.551
392,"governador valadares,minas gerais,brazil",,governador valadares,minas gerais,brazil,-18.851,-41.949
393,"guarapuava,parana,brazil",,guarapuava,parana,brazil,-25.395,-51.458
394,"barretos,sao paulo,brazil",,barretos,sao paulo,brazil,-20.557,-48.568
395,"iowa city,iowa,united states",,iowa city,iowa,united states,41.66113,-91.53017
396,"ponta grossa,parana,brazil",,ponta grossa,parana,brazil,-25.095,-50.162
397,"toulouse,midi-pyrénées,france",,toulouse,midi-pyrénées,france,43.60426,1.44367
398,"birmingham,england,united kingdom",,birmingham,england,united kingdom,52.48142,-1.89983
399,"lancaster,england,united kingdom",,lancaster,england,united kingdom,54.04649,-2.79988
400,"franca,sao paulo,brazil",,franca,sao paulo,brazil,-20.539,-47.401
401,"college park,maryland,united states",,college park,maryland,united states,38.98067,-76.93692
402,"oxford,england,united kingdom",,oxford,england,united kingdom,51.75222,-1.25596
403,"columbus,ohio,united states",,columbus,ohio,united states,39.96118,-82.99879
404,"college station,texas,united states",,college station,texas,united states,30.62798,-96.33441
405,"nashville,tennessee,united states",,nashville,tennessee,united states,36.16589,-86.78444
406,"cordoba,córdoba,argentina",,cordoba,córdoba,argentina,-31.4135,-64.18105
407,"varzea grande,mato grosso,brazil",,varzea grande,mato grosso,brazil,-15.647,-56.133
408,"centro habana,ciudad de la habana,cuba",,centro habana,ciudad de la habana,cuba,23.13833,-82.36417
409,"presidente prudente,sao paulo,brazil",,presidente prudente,sao paulo,brazil,-22.126,-51.389
410,"piracicaba,sao paulo,brazil",,piracicaba,sao paulo,brazil,-22.725,-47.649
411,"glasgow,scotland,united kingdom",,glasgow,scotland,united kingdom,55.86515,-4.25763
412,"tubarao,santa catarina,brazil",,tubarao,santa catarina,brazil,-28.467,-49.007
413,"jaboticabal,sao paulo,brazil",,jaboticabal,sao paulo,brazil,-21.255,-48.322
414,"tucson,arizona,united states",,tucson,arizona,united states,32.22174,-110.92648
415,"sao leopoldo,rio grande do sul,brazil",,sao leopoldo,rio grande do sul,brazil,-29.76,-51.147
416,"sao jose dos campos,sao paulo,brazil",,sao jose dos campos,sao paulo,brazil,-23.179,-45.887
417,"uberaba,minas gerais,brazil",,uberaba,minas gerais,brazil,-19.748,-47.932
418,"delft,south holland,netherlands",,delft,south holland,netherlands,52.00667,4.35556
419,"edinburgh,scotland,united kingdom",,edinburgh,scotland,united kingdom,55.95206,-3.19648
420,"dourados,mato grosso do sul,brazil",,dourados,mato grosso do sul,brazil,-22.221,-54.806
421,"bahia blanca,buenos aires,argentina",,bahia blanca,buenos aires,argentina,-38.71959,-62.27243
422,"epinal,lorraine,france",,epinal,lorraine,france,48.18333,6.45
423,"trujillo,la libertad,peru",,trujillo,la libertad,peru,-8.11599,-79.02998
424,"breves,para,brazil",,breves,para,brazil,-1.682,-50.48
425,"los angeles,california,united states",,los angeles,california,united states,34.05223,-118.24368
426,"vila velha,espirito santo,brazil",,vila velha,espirito santo,brazil,-20.33,-40.292
427,"poitiers,poitou-charentes,france",,poitiers,poitou-charentes,france,46.58333,0.33333
428,"heidelberg,baden-württemberg region,germany",,heidelberg,baden-württemberg region,germany,49.40768,8.69079
429,"cordoba,andalusia,spain",,cordoba,andalusia,spain,37.89155,-4.77275
430,"gent,flanders,belgium",,gent,flanders,belgium,51.05,3.71667
431,"manchester,england,united kingdom",,manchester,england,united kingdom,53.48095,-2.23743
432,"ananindeua,para,brazil",,ananindeua,para,brazil,-1.366,-48.372
433,"palmas,parana,brazil",,palmas,parana,brazil,-26.484,-51.991
434,"aracati,ceara,brazil",,aracati,ceara,brazil,-4.562,-37.77
