id,name,status,city,latitude,longitude,name_simple
4445,"33001014 UNIVERSIDADE FEDERAL DE SÃO CARLOS (UFSCAR)",1,"Araras - SP",-22.357,-47.384,NULL
4996,"33114013 CENTRO UNIVERSITÁRIO HERMINIO OMETTO (UNIARARAS)",1,"Araras - SP",-22.357,-47.384,NULL
5281,"24001031 UNIVERSIDADE FEDERAL DA PARAÍBA/AREIA (UFPB/AREIA)",1,"Areia - PB",-6.963,-35.692,NULL
5262,"33004048 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/ASSIS (UNESP/ASS)",1,"Assis - SP",-22.662,-50.412,NULL
5304,"40031012 UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ (UENP)",1,"Bandeirantes - PR",-23.11,-50.368,NULL
1089888,"28049012 UNIVERSIDADE FEDERAL DO OESTE DA BAHIA (UFOB)",1,"Barreiras - BA",-12.153,-44.99,NULL
5318,"33158010 FUNDAÇÃO PIO XII - HOSPITAL DE CÂNCER DE BARRETOS (HCB)",1,"Barretos - SP",-20.557,-48.568,NULL
5107,"33035016 FUNDAÇÃO EDUCACIONAL DE BARRETOS (FEB)",1,"Barretos - SP",-20.557,-48.568,NULL
5157,"33105014 INSTITUIÇÃO TOLEDO DE ENSINO (ITE)",1,"Bauru - SP",-22.315,-49.061,NULL
5253,"33002053 UNIVERSIDADE DE SÃO PAULO/FAC. ODONTOLOGIA DE BAURU (USP/FOB)",1,"Bauru - SP",-22.315,-49.061,NULL
5263,"33004056 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/BAURU (UNESP/BAU)",1,"Bauru - SP",-22.315,-49.061,NULL
2295,"33067015 UNIVERSIDADE DO SAGRADO CORAÇÃO (USC)",1,"Bauru - SP",-22.315,-49.061,NULL
4368,"15002012 UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA (UFRA)",1,"Belém - PA",-1.456,-48.504,NULL
4523,"15013014 CENTRO UNIVERSITÁRIO DO ESTADO DO PARÁ (CESUPA)",1,"Belém - PA",-1.456,-48.504,NULL
3785,"15006018 UNIVERSIDADE DO ESTADO DO PARÁ (UEPA)",1,"Belém - PA",-1.456,-48.504,NULL
3794,"15004015 UNIVERSIDADE DA AMAZÔNIA (UNAMA)",1,"Belém - PA",-1.456,-48.504,NULL
802262,"15024016 ASSOCIAÇÃO INSTITUTO TECNOLÓGICO VALE (ITV)",1,"Belém - PA",-1.456,-48.504,NULL
4342,"15001016 UNIVERSIDADE FEDERAL DO PARÁ (UFPA)",1,"Belém - PA",-1.456,-48.504,NULL
709372,"15021017 FUNDAÇAO SANTA CASA DE MISERICÓRDIA DO PARÁ (FSCMPA)",1,"Belém - PA",-1.456,-48.504,NULL
3072,"32146019 FACULDADE INFÓRIUM DE TECNOLOGIA (FIT-MG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
5125,"32049013 FUNDAÇÃO JOÃO PINHEIRO (FJP)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
2578,"32053010 UNIVERSIDADE FUMEC (FUMEC)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3603,"32008015 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS (PUC/MG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3619,"32116012 CENTRO UNIVERSITÁRIO NEWTON PAIVA (NEWTON PAI)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4648,"32069014 CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR (CDTN)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3627,"32037015 CENTRO UNIVERSITARIO UNA (UNA)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4657,"32067011 CENTRO DE PESQUISAS RENÉ RACHOU/FIOCRUZ (CPqRR)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4666,"32020015 CENTRO FEDERAL DE EDUCAÇÃO TECN. DE MINAS GERAIS (CEFET/MG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
1425469,"31115004 Instituto de Educação Tecnológica (IETEC)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3656,"32078013 CENTRO UNIVERSITÁRIO DE BELO HORIZONTE (UNI-BH)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
5198,"32045018 INSTITUTO FED. DE EDUC., CIENCIA E TECNOL. DE MINAS GERAIS (IFMG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3664,"32034016 FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS (FCMMG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
3430,"32083017 ESCOLA SUPERIOR DOM HELDER CÂMARA (ESDHC)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
2707,"32076010 FACULDADE NOVOS HORIZONTES (FNH)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
5299,"32058020 INST. DE ENSINO E PESQUISA DA SANTA CASA DE BELO HORIZONTE (IEPSC)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
5074,"32064012 FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS (FEAD)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4563,"32029012 FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA (FAJE)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
2008,"32025017 UNIVERSIDADE DO ESTADO DE MINAS GERAIS (UEMG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4351,"32001010 UNIVERSIDADE FEDERAL DE MINAS GERAIS (UFMG)",1,"Belo Horizonte - MG",-19.817,-43.956,NULL
4500,"41006011 UNIVERSIDADE REGIONAL DE BLUMENAU (FURB)",1,"Blumenau - SC",-26.919,-49.066,NULL
5137,"13001019 FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA (UFRR)",1,"Boa Vista - RR",2.82,-60.673,NULL
4234,"13003011 UNIVERSIDADE ESTADUAL DE RORAIMA (UERR)",1,"Boa Vista - RR",2.82,-60.673,NULL
5264,"33004064 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/BOTUCATU (UNESP/BOT)",1,"Botucatu - SP",-22.886,-48.445,NULL
4427,"33050015 UNIVERSIDADE SÃO FRANCISCO (USF)",1,"Bragança Paulista - SP",-22.952,-46.542,NULL
2066,"53017013 CENTRO UNIVERSITÁRIO EURO-AMERICANO (UNIEURO)",1,"Brasília - DF",-15.78,-47.93,NULL
1365527,"53045009 Associação Nacional dos Dirigentes das Instituições Federais de Ensino Superior (ANDIFES)",1,"Brasília - DF",-15.78,-47.93,NULL
3881,"53005015 CENTRO UNIVERSITÁRIO DE BRASÍLIA (UniCEUB)",1,"Brasília - DF",-15.78,-47.93,NULL
5163,"53019016 INSTITUTO BRASILIENSE DE DIREITO PÚBLICO (IDP)",1,"Brasília - DF",-15.78,-47.93,NULL
3891,"53003012 Universidade Católica de Brasília (UCB)",1,"Brasília - DF",-15.78,-47.93,NULL
5181,"53012011 INSTITUTO DE PESQUISA ECONÔMICA APLICADA (IPEA)",1,"Brasília - DF",-15.78,-47.93,NULL
652376,"53037014 CENTRO DE FORMAÇÃO, TREINAMENTO E APERFEIÇOAMENTO (CEFOR)",1,"Brasília - DF",-15.78,-47.93,NULL
2990,"53001010 UNIVERSIDADE DE BRASÍLIA (UNB)",1,"Brasília - DF",-15.78,-47.93,NULL
658941,"53022017 FUNDAÇÃO DE ENSINO E PESQUISA EM CIÊNCIAS DA SAÚDE (FEPECS)",1,"Brasília - DF",-15.78,-47.93,NULL
4312,"24004014 UNIVERSIDADE ESTADUAL DA PARAIBA (UEPB)",1,"Campina Grande - PB",-7.231,-35.881,NULL
3294,"24009016 UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)",1,"Campina Grande - PB",-7.231,-35.881,NULL
5159,"33081018 INSTITUTO AGRONÔMICO (IAC)",1,"Campinas - SP",-22.906,-47.061,NULL
4656,"33119015 CENTRO DE PESQUISAS ODONTOLOGICAS SAO LEOPOLDO MANDIC (SLMANDIC)",1,"Campinas - SP",-22.906,-47.061,NULL
1343318,"33299013 INSTITUTO DE TECNOLOGIA DE ALIMENTOS (ITAL)",1,"Campinas - SP",-22.906,-47.061,NULL
2907,"33006016 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS (PUCCAMP)",1,"Campinas - SP",-22.906,-47.061,NULL
4296,"33003017 UNIVERSIDADE ESTADUAL DE CAMPINAS (UNICAMP)",1,"Campinas - SP",-22.906,-47.061,NULL
5136,"51001012 FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL (UFMS)",1,"Campo Grande - MS",-20.443,-54.646,NULL
5247,"51003015 UNIVERSIDADE ANHANGUERA (UNIDERP)",1,"Campo Grande - MS",-20.443,-54.646,NULL
3813,"51002019 UNIVERSIDADE CATÓLICA DOM BOSCO (UCDB)",1,"Campo Grande - MS",-20.443,-54.646,NULL
2207,"33149011 FACULDADE CAMPO LIMPO PAULISTA (FACCAMP)",1,"Campo Limpo Paulista - SP",-23.206,-46.784,NULL
2095,"31032010 UNIVERSIDADE CÂNDIDO MENDES (UCAM)",1,"Campos dos Goytacazes - RJ",-21.754,-41.324,NULL
4665,"31040012 INSTITUTO FED. DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE (IFF)",1,"Campos dos Goytacazes - RJ",-21.754,-41.324,NULL
2001,"31033016 UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE DARCY RIBEIRO (UENF)",1,"Campos dos Goytacazes - RJ",-21.754,-41.324,NULL
4989,"42021014 CENTRO UNIVERSITÁRIO LA SALLE (UNILASALLE)",1,"Canoas - RS",-29.918,-51.184,NULL
4036,"42019010 UNIVERSIDADE LUTERANA DO BRASIL (ULBRA)",1,"Canoas - RS",-29.918,-51.184,NULL
4015,"41009010 UNIVERSIDADE DO CONTESTADO (UNC)",1,"Canoinhas - SC",-26.177,-50.39,NULL
4399,"42003016 UNIVERSIDADE FEDERAL DE PELOTAS (UFPEL)",1,"Capão do Leão - RS",-31.763,-52.484,NULL
4387,"40015017 Universidade Estadual do Oeste do Paraná (UNIOESTE)",1,"Cascavel - PR",-24.956,-53.455,NULL
2831,"15008010 INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ (IFPA)",1,"Castanhal - PA",-1.297,-47.922,NULL
2235,"42008018 UNIVERSIDADE DE CAXIAS DO SUL (UCS)",1,"Caxias do Sul - RS",-29.168,-51.179,NULL
4539,"41007018 Universidade do Oeste de Santa Catarina (UNOESC)",1,"Chapecó - SC",-27.096,-52.618,NULL
5307,"41016017 UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ (UNOCHAPECÓ)",1,"Chapecó - SC",-27.096,-52.618,NULL
2530,"41020014 UNIVERSIDADE FEDERAL DA FRONTEIRA SUL (UFFS)",1,"Chapecó - SC",-27.096,-52.618,NULL
4488,"22005013 UNIVERSIDADE REGIONAL DO CARIRI (URCA)",1,"Crato - CE",-7.234,-39.409,NULL
4151,"41015010 UNIVERSIDADE DO EXTREMO SUL CATARINENSE (UNESC)",1,"Criciúma - SC",-28.678,-49.37,NULL
3443,"41024010 FACULDADE SATC (FASATC)",1,"Criciúma - SC",-28.678,-49.37,NULL
4032,"42037018 UNIVERSIDADE DE CRUZ ALTA (UNICRUZ)",1,"Cruz Alta - RS",-28.639,-53.606,NULL
4044,"28022017 UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA (UFRB)",1,"Cruz das Almas - BA",-12.67,-39.102,NULL
5197,"50005014 INSTITUTO FED. DE EDUC., CIÊNC. E TECNOLOGIA DE MATO GROSSO (IFMT)",1,"Cuiabá - MT",-15.596,-56.097,NULL
4516,"50008013 UNIVERSIDADE DE CUIABÁ (UNIC)",1,"Cuiabá - MT",-15.596,-56.097,NULL
1990,"50001019 UNIVERSIDADE FEDERAL DE MATO GROSSO (UFMT)",1,"Cuiabá - MT",-15.596,-56.097,NULL
842758,"40077012 INSTITUTO SUPERIOR DE ADMINISTRAÇÃO E ECONOMIA DO MERCOSUL (ISAE)",1,"Curitiba - PR",-25.428,-49.273,NULL
5128,"31010016 FUNDACAO OSWALDO CRUZ (FIOCRUZ)",1,"Curitiba - PR",-25.428,-49.273,NULL
5154,"40041018 INSTIT LATINO AMERICANO PESQ E ENS ODONTOLOGICO ILAPEO LTDA (ILAPEO)",1,"Curitiba - PR",-25.428,-49.273,NULL
3396,"40037010 FACULDADES PEQUENO PRÍNCIPE (FPP)",1,"Curitiba - PR",-25.428,-49.273,NULL
5188,"40033015 INSTITUTO DE TECNOLOGIA PARA O DESENVOLVIMENTO (LACTEC)",1,"Curitiba - PR",-25.428,-49.273,NULL
2390,"40029018 CENTRO UNIVERSITÁRIO CURITIBA (UNICURITIBA)",1,"Curitiba - PR",-25.428,-49.273,NULL
3677,"40009017 FACULDADE EVANGELICA DO PARANA (FEPAR)",1,"Curitiba - PR",-25.428,-49.273,NULL
3686,"40020010 UNIVERSIDADE TUIUTI DO PARANÁ (UTP)",1,"Curitiba - PR",-25.428,-49.273,NULL
4460,"40026019 CENTRO UNIVERSITÁRIO FRANCISCANO DO PARANÁ (UNIFAE-PR)",1,"Curitiba - PR",-25.428,-49.273,NULL
3698,"40036014 FACULDADES INTEGRADAS DO BRASIL (UNIBRASIL)",1,"Curitiba - PR",-25.428,-49.273,NULL
2164,"40035018 CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE (UNIANDRADE)",1,"Curitiba - PR",-25.428,-49.273,NULL
2502,"40051013 CENTRO UNIVERSITÁRIO INTERNACIONAL (UNINTER)",1,"Curitiba - PR",-25.428,-49.273,NULL
1991,"40003019 PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ (PUC/PR)",1,"Curitiba - PR",-25.428,-49.273,NULL
2013,"40022013 UNIVERSIDADE POSITIVO (UP)",1,"Curitiba - PR",-25.428,-49.273,NULL
4347,"40001016 UNIVERSIDADE FEDERAL DO PARANÁ (UFPR)",1,"Curitiba - PR",-25.428,-49.273,NULL
3069,"40070018 FACULDADE TEOLÓGICA BATISTA DO PARANÁ (FTBP)",1,"Curitiba - PR",-25.428,-49.273,NULL
4374,"32010010 UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI (UFVJM)",1,"Diamantina - MG",-18.249,-43.6,NULL
3632,"32081014 INSTITUTO DE ENSINO SUPERIOR E PESQUISA (INESP)",1,"Divinópolis - MG",-20.139,-44.884,NULL
5274,"51004011 UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL (UEMS)",1,"Dourados - MS",-22.221,-54.806,NULL
5280,"51005018 UNIVERSIDADE FEDERAL DA GRANDE DOURADOS (UFGD)",1,"Dourados - MS",-22.221,-54.806,NULL
5155,"31069010 INSTIT. NAC. METROLOGIA, NORMALIZAÇÃO E QUALIDADE INDUSTRIAL (INMETRO)",1,"Duque de Caxias - RJ",-22.786,-43.312,NULL
1087172,"42064015 FUNDAÇÃO ESTADUAL DE PESQUISA AGROPECUÁRIA (FEPAGRO)",1,"Eldorado do Sul - RS",-30.084,-51.616,NULL
4422,"28002016 UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA (UEFS)",1,"Feira de Santana - BA",-12.267,-38.967,NULL
4362,"41001010 UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)",1,"Florianópolis - SC",-27.597,-48.549,NULL
5195,"41011015 INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SANTA CATARINA (IFSC)",1,"Florianópolis - SC",-27.597,-48.549,NULL
5258,"41002016 UNIVERSIDADE DO ESTADO DE SANTA CATARINA (UDESC)",1,"Florianópolis - SC",-27.597,-48.549,NULL
4360,"22001018 UNIVERSIDADE FEDERAL DO CEARÁ (UFC)",1,"Fortaleza - CE",-3.717,-38.543,NULL
2825,"22008012 INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ (IFCE)",1,"Fortaleza - CE",-3.717,-38.543,NULL
3444,"22003010 UNIVERSIDADE ESTADUAL DO CEARÁ (UECE)",1,"Fortaleza - CE",-3.717,-38.543,NULL
4320,"22002014 UNIVERSIDADE DE FORTALEZA (UNIFOR)",1,"Fortaleza - CE",-3.717,-38.543,NULL
8334,"40043010 UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA (UNILA)",1,"Foz do Iguaçu - PR",-25.548,-54.588,NULL
4379,"33099014 CENTRO UNIVERSITÁRIO DE FRANCA (Uni-FACEF)",1,"Franca - SP",-20.539,-47.401,NULL
4193,"33093016 UNIVERSIDADE DE FRANCA (UNIFRAN)",1,"Franca - SP",-20.539,-47.401,NULL
5265,"33004072 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/FRANCA (UNESP/FR)",1,"Franca - SP",-20.539,-47.401,NULL
4361,"52001016 UNIVERSIDADE FEDERAL DE GOIÁS (UFG)",1,"Goiânia - GO",-16.679,-49.254,NULL
5204,"52005011 INSTIT. FEDERAL DE EDUCACÃO, CIÊNCIA  E TECNOLOGIA DE GOIÁS (IFG)",1,"Goiânia - GO",-16.679,-49.254,NULL
4266,"52002012 PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS (PUC-GOIÁS)",1,"Goiânia - GO",-16.679,-49.254,NULL
2505,"52016013 FACULDADE ALVES FARIA (ALFA)",1,"Goiânia - GO",-16.679,-49.254,NULL
3250,"28048016 FACULDADE MARIA MILZA (FAMAM)",1,"Governador Mangabeira - BA",-12.602,-39.043,NULL
4244,"32009011 UNIVERSIDADE VALE DO RIO DOCE (UNIVALE)",1,"Governador Valadares - MG",-18.851,-41.949,NULL
5279,"40014010 UNIVERSIDADE ESTADUAL DO CENTRO-OESTE (UNICENTRO)",1,"Guarapuava - PR",-25.395,-51.458,NULL
5266,"33004080 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/GUARAT. (UNESP/GUAR)",1,"Guaratinguetá - SP",-22.816,-45.193,NULL
4145,"33117012 UNIVERSIDADE GUARULHOS (UnG)",1,"Guarulhos - SP",-23.463,-46.533,NULL
5248,"42024013 UNIV. REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL (UNIJUÍ)",1,"Ijuí - RS",-28.388,-53.915,NULL
5267,"33004099 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/ILHA SOLT (UNESP/IS)",1,"Ilha Solteira - SP",-20.433,-51.343,NULL
3206,"28007018 UNIVERSIDADE ESTADUAL DE SANTA CRUZ (UESC)",1,"Ilhéus - BA",-14.789,-39.049,NULL
4547,"41005015 UNIVERSIDADE DO VALE DO ITAJAÍ (UNIVALI)",1,"Itajaí - SC",-26.908,-48.662,NULL
5284,"32003013 UNIVERSIDADE FEDERAL DE ITAJUBÁ (UNIFEI)",1,"Itajubá - MG",-22.426,-45.453,NULL
5251,"32017014 UNIVERSIDADE  DE ITAÚNA (UI)",1,"Itaúna - MG",-20.075,-44.576,NULL
5268,"33004102 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/JABOTICAB. (UNESP/JAB)",1,"Jaboticabal - SP",-21.255,-48.322,NULL
4355,"24013013 UNIVERSIDADE FEDERAL DA PARAIBA (UFPB)",1,"João Pessoa - PB",-7.115,-34.863,NULL
3670,"24003018 CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ)",1,"João Pessoa - PB",-7.115,-34.863,NULL
5208,"24007013 INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECN. DA PARAÍBA (IFPB)",1,"João Pessoa - PB",-7.115,-34.863,NULL
5283,"24001015 UNIVERSIDADE FEDERAL DA PARAÍBA/JOÃO PESSOA (UFPB/J.P.)",1,"João Pessoa - PB",-7.115,-34.863,NULL
5224,"41017013 Centro Universitário Tupy (IST)",1,"Joinville - SC",-26.304,-48.846,NULL
4536,"41004019 UNIVERSIDADE DA REGIÃO DE JOINVILLE (UNIVILLE)",1,"Joinville - SC",-26.304,-48.846,NULL
1146335,"22033017 UNIVERSIDADE FEDERAL DO CARIRI (UFCA)",1,"Juazeiro do Norte - CE",-7.213,-39.315,NULL
4352,"32005016 UNIVERSIDADE FEDERAL DE JUIZ DE FORA (UFJF)",1,"Juiz de Fora - MG",-21.764,-43.35,NULL
3597,"32032013 CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA (CES/JF)",1,"Juiz de Fora - MG",-21.764,-43.35,NULL
3494,"32080018 UNIVERSIDADE PRESIDENTE ANTONIO CARLOS (UNIPAC)",1,"Juiz de Fora - MG",-21.764,-43.35,NULL
4602,"33026017 FACULDADE DE MEDICINA DE JUNDIAÍ (FMJ)",1,"Jundiaí - SP",-23.186,-46.884,NULL
2128,"41019016 UNIVERSIDADE DO PLANALTO CATARINENSE (UNIPLAC/SC)",1,"Lages - SC",-27.816,-50.326,NULL
2011,"42014018 FUNDACAO VALE DO TAQUARI DE EDUCACAO E DESENVOLVIMENTO SOCIAL - FUVATES (UNIVATES)",1,"Lajeado - RS",-29.467,-51.961,NULL
4370,"32004010 UNIVERSIDADE FEDERAL DE LAVRAS (UFLA)",1,"Lavras - MG",-21.245,-45,NULL
5276,"33003025 UNIVERSIDADE ESTADUAL DE CAMPINAS/LIMEIRA (UNICAMP/Li)",1,"Limeira - SP",-22.565,-47.402,NULL
711261,"40075010 INSTITUTO AGRONÔMICO DO PARANÁ (IAPAR)",1,"Londrina - PR",-23.31,-51.163,NULL
3473,"40024016 UNIVERSIDADE NORTE DO PARANÁ (UNOPAR)",1,"Londrina - PR",-23.31,-51.163,NULL
4584,"40002012 UNIVERSIDADE ESTADUAL DE LONDRINA (UEL)",1,"Londrina - PR",-23.31,-51.163,NULL
5048,"33002088 ESCOLA DE ENGENHARIA DE LORENA (USP/EEL)",1,"Lorena - SP",-22.731,-45.125,NULL
858699,"33280010 ASSOCIACAO ALBERTO SANTOS DUMONT PARA APOIO A PESQUISA (AASDAP)",1,"Macaíba - RN",-5.858,-35.354,NULL
5004,"31052010 EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA (EMBRAPA)",1,"Macapá - AP",0.039,-51.066,NULL
4548,"14001012 UNIVERSIDADE FEDERAL DO AMAPÁ (UNIFAP)",1,"Macapá - AP",0.039,-51.066,NULL
4391,"26006014 CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ (CESMAC)",1,"Maceió - AL",-9.666,-35.735,NULL
3869,"12001015 Universidade Federal do Amazonas (UFAM)",1,"Manaus - AM",-3.102,-60.025,NULL
4425,"12006017 UNIVERSIDADE NILTON LINS (UNINILTON)",1,"Manaus - AM",-3.102,-60.025,NULL
5206,"12003018 INSTITUTO FEDERAL DE EDUC., CIÊNCIA E TECNOLOGIA DO AMAZONAS (IFAM)",1,"Manaus - AM",-3.102,-60.025,NULL
5216,"12002011 INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA (INPA)",1,"Manaus - AM",-3.102,-60.025,NULL
3519,"12008010 UNIVERSIDADE DO ESTADO DO AMAZONAS (UEA)",1,"Manaus - AM",-3.102,-60.025,NULL
1083641,"15025012 UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ (UNIFESSPA)",1,"Marabá - PA",-5.369,-49.118,NULL
3961,"33034010 UNIVERSIDADE DE MARÍLIA (UNIMAR)",1,"Marília - SP",-22.214,-49.946,NULL
5269,"33004110 UNIVERSIDADE EST.PAULISTA JÚLIO DE MESQUITA FILHO/MARILIA (UNESP/MAR)",1,"Marília - SP",-22.214,-49.946,NULL
3993,"33029016 FACULDADE DE MEDICINA DE MARÍLIA (FAMEMA)",1,"Marília - SP",-22.214,-49.946,NULL
5105,"33111014 FUNDAÇÃO DE ENSINO ""EURÍPIDES SOARES DA ROCHA"" (FEESR)",1,"Marília - SP",-22.214,-49.946,NULL
4994,"40030016 Centro Universitário de Maringá (UNICESUMAR)",1,"Maringá - PR",-23.425,-51.939,NULL
2447,"40038017 FACULDADE INGÁ (UNINGÁ)",1,"Maringá - PR",-23.425,-51.939,NULL
4343,"40004015 UNIVERSIDADE ESTADUAL DE MARINGÁ (UEM)",1,"Maringá - PR",-23.425,-51.939,NULL
875311,"33281017 INSTITUTO EDUCATIEHOOG DE ENSINO E PESQUISA LTDA (EDUCATIE)",1,"Mogi das Cruzes - SP",-23.523,-46.188,NULL
4256,"33008019 UNIVERSIDADE DE MOGI DAS CRUZES (UMC)",1,"Mogi das Cruzes - SP",-23.523,-46.188,NULL
3727,"32014015 UNIVERSIDADE ESTADUAL DE MONTES CLAROS (UNIMONTES)",1,"Montes Claros - MG",-16.735,-43.862,NULL
4106,"52012018 UNIVERSIDADE ESTADUAL DE GOIÁS (UEG)",1,"Morrinhos - GO",-17.732,-49.101,NULL
4366,"23003014 UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO (UFERSA)",1,"Mossoró - RN",-5.188,-37.344,NULL
5192,"23005017 INSTITUTO FED. DE EDUC, CIÊN. E TECN. DO RIO GRANDE DO NORTE (IFRN)",1,"Natal - RN",-5.795,-35.209,NULL
4456,"23002018 UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN)",1,"Natal - RN",-5.795,-35.209,NULL
4463,"23004010 Universidade Potiguar (UNP)",1,"Natal - RN",-5.795,-35.209,NULL
4344,"23001011 UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE (UFRN)",1,"Natal - RN",-5.795,-35.209,NULL
5184,"33140014 INSTITUTO DE PESQUISAS ECOLÓGICAS (IPÊ)",1,"Nazaré Paulista - SP",-23.181,-46.395,NULL
4419,"31025013 UNIVERSIDADE SALGADO DE OLIVEIRA (UNIVERSO)",1,"Niterói - RJ",-22.883,-43.104,NULL
4248,"31059015 CENTRO UNIVERSITARIO PLINIO LEITE (UNIPLI)",1,"Niterói - RJ",-22.883,-43.104,NULL
4348,"31003010 UNIVERSIDADE FEDERAL FLUMINENSE (UFF)",1,"Niterói - RJ",-22.883,-43.104,NULL
4402,"32040016 FACULDADE DE DIREITO MILTON CAMPOS (FDMC)",1,"Nova Lima - MG",-19.986,-43.847,NULL
5189,"33148015 INSTITUTO DE ZOOTECNIA IZ/APTA-SAA/SP (IZ/APTA)",1,"Nova Odessa - SP",-22.778,-47.296,NULL
3152,"42041015 UNIVERSIDADE FEEVALE (FEEVALE)",1,"Novo Hamburgo - RS",-29.678,-51.131,NULL
3226,"33079013 CENTRO UNIVERSITÁRIO FIEO (UNIFIEO)",1,"Osasco - SP",-23.533,-46.792,NULL
4378,"32007019 UNIVERSIDADE FEDERAL DE OURO PRETO (UFOP)",1,"Ouro Preto - MG",-20.288,-43.508,NULL
3803,"16003012 FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS (UFT)",1,"Palmas - TO",-10.167,-48.333,NULL
714046,"40076016 UNIVERSIDADE ESTADUAL DO PARANÁ (UNESPAR)",1,"Paranavaí - PR",-23.073,-52.465,NULL
3198,"42051010 FACULDADE MERIDIONAL (IMED)",1,"Passo Fundo - RS",-28.263,-52.407,NULL
2991,"42009014 Fundação Universidade de Passo Fundo (FUPF)",1,"Passo Fundo - RS",-28.263,-52.407,NULL
1358956,"31106005 Faculdades Integradas do Sudoeste Mineiro (FESP)",1,"Passos - MG",-20.719,-46.61,NULL
4365,"40006018 UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ (UTFPR)",1,"Pato Branco - PR",-26.229,-52.671,NULL
4434,"32065019 FACULDADE PEDRO LEOPOLDO (FPL)",1,"Pedro Leopoldo - MG",-19.618,-44.043,NULL
