url,rank,country,presence,impact,openness,excellence
http://www.bgsha.com/,8692,ru,6731,11941,4448,5414
http://www.gakusen.ac.jp/,8693,jp,9547,8766,7485,5414
http://www.wciu.edu/,8694,us,18853,6779,5779,5414
http://www.napa.vn/,8695,vn,10251,13942,1176,5414
http://www.kanto-gakuen.ac.jp/,8696,jp,3757,10195,8828,5414
http://site.unifacef.com.br/,8697,br,6009,14836,1706,5414
http://www.xmyanyi.com/,8698,cn,7174,6670,13206,5414
http://u.tt/,8699,tt,3854,12951,9538,3980
http://www.mininuniver.ru/,8700,ru,7690,12804,3020,5414
http://www.presbyuniversity.edu.gh/,8701,gh,13641,8161,6304,5414
http://www.polines.ac.id/,8702,id,7578,12975,2883,5414
http://www.aurora-college.cn/,8703,cn,3991,7922,13206,5414
http://www.unical.edu.ng/,8704,ng,11256,13560,7518,3084
http://www.upnm.edu.my/,8705,my,9473,9395,6537,5414
http://www.gengdan.cn/,8706,cn,9343,5889,13206,5414
http://www.saultcollege.ca/,8707,ca,8377,9357,7304,5414
http://www.uskudar.edu.tr/,8708,tr,8231,12144,3588,5414
http://www.zsem.hr/,8709,hr,3662,8104,13206,5414
http://www.univ-medea.dz/,8710,dz,6451,13679,9958,3200
http://www.cazenovia.edu/,8711,us,10192,6142,12060,5414
http://www.rbc.edu/,8712,us,1858,9466,12377,5414
http://www.kgmu.org/,8713,in,15836,11920,13206,2121
http://www.shobhituniversity.ac.in/,8714,in,17780,9282,7032,4158
http://www.gediz.edu.tr/,8715,tr,7043,8127,10269,5414
http://www.upr.edu.cu/,8716,cu,10093,12768,4592,4421
http://www.confederationc.on.ca/,8717,ca,7416,6600,13206,5414
http://www.ujak.cz/,8718,cz,2000,9624,12060,5414
http://www.mael.ru/,8719,ru,13231,10354,3670,5414
http://www.bennett.edu/,8720,us,10361,5601,13206,5414
http://www.dickinsonstate.edu/,8721,us,10212,8283,7917,5414
http://www.keu.kz/,8722,kz,7178,11705,4574,5414
http://www.suu.com.cn/,8723,cn,7930,6427,13206,5414
http://www.rcs.ac.uk/,8724,uk,9700,6760,10780,5414
http://www.ahgf.com.cn/,8725,cn,4418,7756,13206,5414
http://www.itch.edu.mx/,8726,mx,9774,12657,4900,4421
http://www.wsei.edu.pl/,8727,pl,7066,11647,4705,5414
http://www.cqhl.net.cn/,8728,cn,8825,6119,13206,5414
http://www.fhoev.nrw.de/,8729,de,9084,10033,5909,5414
http://www.alepuniv.edu.sy/,8730,sy,4162,13572,11175,3353
http://www.ohiochristian.edu/,8731,us,7762,6498,13206,5414
http://www.wshe.pl/,8732,pl,8464,11723,3997,5414
http://www.fdtc.edu/,8733,us,8187,6352,13206,5414
http://www.lipacitycolleges.net/,8734,ph,9383,5912,13206,5414
http://www.ubritanica.cl/,8735,cl,14775,4464,13206,5414
http://www.jhu.cn/,8736,cn,6756,6872,13206,5414
http://www.chowan.edu/,8737,us,11118,6630,10082,5414
http://www.agro-bordeaux.fr/,8738,fr,15419,13554,13206,1563
http://www.wcc.vccs.edu/,8739,us,12964,4944,13206,5414
http://www.icn-groupe.fr/,8740,fr,7707,6526,13206,5414
http://www.gwinnetttech.edu/,8741,us,5438,7382,13206,5414
http://www.wstijo.edu.pl/,8742,pl,16933,4613,11175,5414
http://www.lacollege.edu/,8743,us,11331,5662,12377,5414
http://www.btu.bg/,8744,bg,14308,10057,10082,3596
http://www.hue.ac.jp/,8745,jp,5565,8552,10734,5414
http://www.spscc.ctc.edu/,8746,us,10761,6342,11048,5414
http://www.drmgrdu.ac.in/,8747,in,14003,11371,5692,4158
http://www.sypt.cn/,8748,cn,4430,7789,13206,5414
http://www.kc.edu/,8749,us,13195,5530,11175,5414
http://www.hgu.cn/,8750,cn,8695,6187,13206,5414
http://www.tvu.ac.ir/,8751,ir,3185,8433,13206,5414
http://www.hachinohe-u.ac.jp/,8752,jp,10437,9700,5723,5414
http://www.mac.edu/,8753,us,9877,6108,12377,5414
http://www.uc.edu.py/,8754,py,4804,11509,9828,4421
http://www.moval.edu/,8755,us,9156,6560,12060,5414
http://www.itmorelia.edu.mx/,8756,mx,9731,12465,5254,4421
http://www.aut.ac.jp/,8757,jp,12850,11068,6673,4158
http://www.lka.lt/,8758,lt,11171,10566,4238,5414
http://www.ucsyd.dk/,8759,dk,4778,7661,13206,5414
http://www.sienaheights.edu/,8760,us,10530,6582,10711,5414
http://www.upacifico.cl/,8761,cl,10329,8419,7725,5414
http://www.bjpldx.edu.cn/,8762,cn,9944,6479,11175,5414
http://www.rua.edu.kh/,8763,kh,15602,4319,13206,5414
http://www.lincolnchristian.edu/,8764,us,13431,6786,8619,5414
http://www.esce.fr/,8765,fr,17851,9111,5339,4808
http://uwp.ac.id/,8766,id,10603,9003,6692,5414
http://www.kca.ac.ke/,8767,ke,2079,13703,4779,5414
http://www.csuedu.com/,8768,cn,4860,7637,13206,5414
http://www.jgy.gx.cn/,8769,cn,9796,5831,13206,5414
http://www.wfhlxy.com/,8770,cn,8728,6200,13206,5414
http://www.univrab.ac.id/,8771,id,3487,8314,13206,5414
http://www.iberopuebla.edu.mx/,8772,mx,10976,10054,5006,5414
http://www.iiitmk.ac.in/,8773,in,12018,6305,10183,5414
http://www.tougaloo.edu/,8774,us,13247,6855,13206,4421
http://www.sse.gr/,8775,gr,13552,10843,5867,4421
http://www.cup.ac.kr/,8776,kr,4740,9235,13206,4808
http://www.qnmc.cn/,8777,cn,11405,6475,10269,5414
http://www.loyalistcollege.com/,8778,ca,8071,7294,11175,5414
http://www.unipiloto.edu.co/,8779,co,8794,10457,5606,5414
http://www.crown.edu/,8780,us,10628,5587,13206,5414
http://www.czjdu.com/,8781,cn,7432,6700,13206,5414
http://bajio.delasalle.edu.mx/,8782,mx,10618,11525,3343,5414
http://www.ineu.edu.kz/,8783,kz,490,13381,7573,5414
http://www.cwc.edu/,8784,us,7399,6714,13206,5414
http://www.jjtc.com.cn/,8785,cn,10044,5769,13206,5414
http://www.sliet.ac.in/,8786,in,14744,10713,13206,2733
http://www.christendom.edu/,8787,us,13775,6538,8828,5414
http://www.ahjgxy.com/,8788,cn,8928,6139,13206,5414
http://www.ddugu.edu.in/,8789,in,17052,10259,12060,2891
http://www.uaoceu.es/,8790,es,6969,9209,11922,4808
http://www.mbs.edu/,8791,au,13792,5499,11094,5414
http://www.kphvie.ac.at/,8792,at,9617,10720,4798,5414
http://www.monroeccc.edu/,8793,us,12984,6050,10269,5414
http://pnpu.edu.ua/,8794,ua,5560,15322,1552,5414
http://www.capitol-college.edu/,8795,us,11876,5566,12377,5414
http://www.erg.be/,8796,be,10942,8381,12060,4421
http://www.stac.edu/,8797,us,12904,6319,9795,5414
http://www.uees.edu.ec/,8798,ec,8638,11786,3931,5414
http://www.hnjs.com.cn/,8799,cn,6741,6971,13206,5414
http://www.ait.ie/,8800,ie,12583,6279,13206,4808
http://www.eau.ac.th/,8801,th,2679,10926,8655,5414
http://www.frontrange.edu/,8802,us,10702,5607,13206,5414
http://www.dhu.ac.kr/,8803,kr,16728,8226,13206,3500
http://www.swmich.edu/,8804,us,7429,8319,9958,5414
http://www.yapt.cn/,8805,cn,12784,5057,13206,5414
http://www.smu.edu.in/,8806,in,11026,10112,4980,5414
http://hus.vnu.edu.vn/,8807,vn,3940,14521,2825,5414
http://www.kyoritsu-wu.ac.jp/,8808,jp,8149,6469,13206,5414
http://www.ybu.edu.tr/,8809,tr,8749,10332,5883,5414
http://www.iipsindia.org/,8810,in,19502,9965,9433,3133
http://www.itmindia.edu/,8811,in,8460,10231,6198,5414
http://www.wsoc.edu.cn/,8812,cn,5551,7461,13206,5414
http://www.spvec.com.cn/,8813,cn,9258,6078,13206,5414
http://www.fccollege.edu.pk/,8814,pk,1900,12155,7311,5414
http://www.twcnet.edu/,8815,us,7483,7537,11922,5414
http://www.cambriancollege.ca/,8816,ca,10224,7564,9167,5414
http://www.eac.edu/,8817,us,8348,7022,12060,5414
http://www.tvz.hr/,8818,hr,7180,10974,5776,5414
http://www.zjmc.net.cn/,8819,cn,7257,6821,13206,5414
http://lutsk-ntu.com.ua/,8820,ua,9974,14010,2494,4808
http://www.nbchs.net/,8821,cn,5555,8141,12060,5414
http://www.dkds.dk/,8822,dk,18216,7211,5760,5414
http://nuczu.edu.ua/,8823,ua,3084,14963,2788,5414
http://www.tsu.ac.jp/,8824,jp,9776,11295,4072,5414
http://www.muho-mannheim.de/,8825,de,7027,6903,13206,5414
http://www.hfbk-dresden.de/,8826,de,13040,6485,9447,5414
http://www.nambu.ac.kr/,8827,kr,4407,9403,13206,4808
http://www.ccm.edu/,8828,us,10878,5575,13206,5414
http://www.aqyyz.cn/,8829,cn,4944,7704,13206,5414
http://isma.lv/,8830,lv,6774,11811,4831,5414
http://www.vske.cz/,8831,cz,8615,10886,5185,5414
http://highlandcc.edu/,8832,us,4332,8455,12377,5414
http://www.sspu.sumy.ua/,8833,ua,10632,13991,1182,5414
http://www.ccaurora.edu/,8834,us,10818,6114,12060,5414
http://www.ahzyygz.com/,8835,cn,7150,6869,13206,5414
http://www.unife.edu.pe/,8836,pe,10315,11680,3393,5414
http://www.nul.ls/,8837,ls,15518,11158,9788,3133
http://www.ggu.ac.in/,8838,in,15650,8907,9113,4158
http://www.unibit.bg/,8839,bg,10208,8372,8100,5414
http://www.utech.edu.jm/,8840,jm,10308,9796,13206,3695
http://www.iitj.ac.in/,8841,in,13603,9158,5261,5414
http://www.dbrau.ac.in/,8842,in,18614,9726,8482,3596
http://www.mstc.edu/,8843,us,11764,6566,10082,5414
http://www.it-tallaght.ie/,8844,ie,9308,7265,10552,5414
http://www.unmo.ba/,8845,ba,9016,11478,4203,5414
http://www.hngcjx.com.cn/,8846,cn,12892,5084,13206,5414
http://www.plymouthart.ac.uk/,8847,uk,10389,8994,6977,5414
http://www.jewell.edu/,8848,us,10909,5588,13206,5414
http://www.icap.ac.cr/,8849,cr,5289,14093,2793,5414
http://www.gmrit.org/,8850,in,13099,5328,12377,5414
http://www.nsru.ac.th/,8851,th,3497,8447,13206,5414
http://www.sherman.edu/,8852,us,14888,5376,11048,5414
http://www.ldufk.edu.ua/,8853,ua,5974,14507,2199,5414
http://www.ucel.edu.ar/,8854,ar,4304,12125,7865,4808
http://www.uaiasi.ro/,8855,ro,12353,12676,1754,5414
http://www.sheridan.edu/,8856,us,7795,7047,12377,5414
http://www.hcit.edu.cn/,8857,cn,11018,5568,13206,5414
http://www.tabor.edu/,8858,us,10631,5692,13206,5414
http://www.wsfy.cn/,8859,cn,10101,5844,13206,5414
http://www.njty.edu.cn/,8860,cn,7427,6822,13206,5414
http://www.notredamecollege.edu/,8861,us,9837,6253,12377,5414
http://www.georgianc.on.ca/,8862,ca,11363,5480,13206,5414
http://www.ishikawa-nu.ac.jp/,8863,jp,9023,11564,4124,5414
http://www.lntcm.com.cn/,8864,cn,13004,5067,13206,5414
http://www.cesi.fr/,8865,fr,11700,6068,11175,5414
http://www.ahgmedu.cn/,8866,cn,7118,8056,10780,5414
http://www.bethanywv.edu/,8867,us,8843,6281,13206,5414
http://www.austinseminary.edu/,8868,us,11633,7511,11175,4808
http://www.tongde.com/,8869,cn,5853,7423,13206,5414
http://www.designskolenkolding.dk/,8870,dk,7859,7740,10780,5414
http://www.ibmec.br/,8871,br,13377,7396,7891,5414
http://www.holar.is/,8872,is,12042,8956,12377,3980
http://www.wntc.edu.cn/,8873,cn,12519,5204,13206,5414
http://www.aau.edu.ua/,8874,ua,11000,13268,1686,5414
http://www.loucoll.ac.uk/,8875,uk,7928,8683,9167,5414
http://www.finisterrae.cl/,8876,cl,7684,10205,9167,4808
http://www.uct.edu.ec/,8877,ec,6940,13931,2427,5414
http://www.ssu.ac.jp/,8878,jp,8271,9532,7501,5414
http://www.hindustanuniv.ac.in/,8879,in,16185,8684,6930,4808
http://www.mbts.edu/,8880,us,5462,7584,13206,5414
http://www.faytechcc.edu/,8881,us,11610,6730,9958,5414
http://www.frontier.edu/,8882,us,3694,9015,12060,5414
http://www.rgsu.ru/,8883,ru,6919,11745,4959,5414
http://www.htwsaar.de/,8884,de,7232,12834,3476,5414
http://www.lndzxy.com/,8885,cn,7030,7000,13206,5414
http://www.scuhs.edu/,8886,us,16146,5356,10269,5414
http://www.karts.ac.kr/,8887,kr,1547,9593,13206,5414
http://www.xjtsxy.cn/,8888,cn,12748,5180,13206,5414
http://www.uhamka.ac.id/,8889,id,5452,11266,6425,5414
http://www.webster.ac.at/,8890,at,16419,7583,8452,4808
http://www.suac.ac.jp/,8891,jp,13234,8678,6181,5414
http://www.hamburger-fh.de/,8892,de,13081,5930,10780,5414
http://www.bluefield.edu/,8893,us,9842,6300,12377,5414
http://www.saveetha.com/,8894,in,11634,8745,13206,3980
http://www.graceuniversity.edu/,8895,us,11637,5771,12377,5414
http://www.isra.edu.pk/,8896,pk,7978,12308,5617,4808
http://www.smiame.ru/,8897,ru,16867,8361,5098,5414
http://www.bss.ac.jp/,8898,jp,8248,12207,3819,5414
http://www.hmt-leipzig.de/,8899,de,10048,6237,12377,5414
http://www.nuwm.rv.ua/,8900,ua,9726,12198,3170,5414
http://www.sunlin.ac.kr/,8901,kr,6291,7316,13206,5414
http://www.universitaeuropeadiroma.it/,8902,it,13304,10833,9958,3500
http://www.gxjsxy.cn/,8903,cn,8957,6287,13206,5414
http://www.keyano.ca/,8904,ca,5893,7469,13206,5414
http://www.ahsa.edu.cn/,8905,cn,6628,11535,5435,5414
http://www.sandberg.nl/,8906,nl,8167,7451,11175,5414
http://www.tedu.edu.tr/,8907,tr,10672,7516,9270,5414
http://www.keisen.ac.jp/,8908,jp,8443,8331,9563,5414
http://www.amvd.ru/,8909,ru,4632,13862,3413,5414
http://www.graduateschool-eps.info/,8910,nl,13832,4942,13206,5414
http://www.hih.no/,8911,no,1306,9838,13206,5414
http://www.rocvantwente.nl/,8912,nl,7010,7044,13206,5414
http://www.iauzah.ac.ir/,8913,ir,12108,11758,13206,2697
http://www.upnvj.ac.id/,8914,id,7300,12149,4329,5414
http://www.isca.ac.ir/,8915,ir,5511,7620,13206,5414
http://www.toyoeiwa.ac.jp/,8916,jp,10734,7952,13206,4421
http://www.miepvuz.ru/,8917,ru,11479,9613,5672,5414
http://www.iaia.edu/,8918,us,13436,6118,10183,5414
http://www.ysdwl.cn/,8919,cn,5018,7840,13206,5414
http://www.elcentrocollege.edu/,8920,us,9967,7686,9447,5414
http://www.tunceli.edu.tr/,8921,tr,10325,10773,4625,5414
http://www.supcom.mincom.tn/,8922,tn,13450,13014,6248,3500
http://www.tokuyama-u.ac.jp/,8923,jp,6486,10376,7311,5414
http://www.cna.nl.ca/,8924,ca,11302,7312,9270,5414
http://www.jums.ac.ir/,8925,ir,8788,11504,4459,5414
http://www.bakrie.ac.id/,8926,id,7478,14347,1976,5414
http://www.ecoles-idrac.com/,8927,fr,14505,4796,13206,5414
http://www.upj.pitt.edu/,8928,us,12598,5556,12377,5414
http://www.xyc.edu.cn/,8929,cn,7144,7443,12377,5414
http://www.wctc.edu/,8930,us,9524,6473,12377,5414
http://www.fkgpu.ru/,8931,ru,14075,10084,4079,5414
http://www.faccamp.br/,8932,br,10367,12427,2683,5414
http://www.fe-edu.com.cn/,8933,cn,9443,6941,11175,5414
http://www.hnasatc.com/,8934,cn,14531,4804,13206,5414
http://www.ada.edu.az/,8935,az,11809,8385,7404,5414
http://www.imaa.edu.cn/,8936,cn,8139,6678,13206,5414
http://www.sfcc.edu/,8937,us,12911,5687,12060,5414
http://www.vc.edu/,8938,us,13914,4960,13206,5414
http://www.uptu.ac.in/,8939,in,14157,5740,10780,5414
http://www.dean.edu/,8940,us,11779,5472,13206,5414
http://www.msuniv.ac.in/,8941,in,18321,9451,13206,2891
http://www.ccbc.edu/,8942,us,8003,6750,13206,5414
http://www.uap-bd.edu/,8943,bd,14794,11866,5680,3980
http://www.tp.ac.id/,8944,id,2138,14134,4578,5414
http://www.tjmvti.cn/,8945,cn,10010,5986,13206,5414
http://www.takamatsu-u.ac.jp/,8946,jp,12726,10410,4190,5414
http://mwcc.edu/,8947,us,9694,7286,10552,5414
http://www.kgmtu.edu.ua/,8948,ua,1173,16061,3097,5414
http://www.gntc.edu/,8949,us,5115,8770,11175,5414
http://www.tjlivtc.edu.cn/,8950,cn,6968,7142,13206,5414
http://www.brevard.edu/,8951,us,12554,5803,12060,5414
http://www.fai.com.br/,8952,br,9021,14160,2953,4808
http://www.slk.lt/,8953,lt,7347,13340,2993,5414
http://www.iau-ahar.ac.ir/,8954,ir,13187,13224,8394,2945
http://www.sdu.edu.kz/,8955,kz,10783,10213,5301,5414
http://www.whinfo.cn/,8956,cn,10355,5896,13206,5414
http://www.nzu.ac.jp/,8957,jp,6041,10202,8014,5414
http://www.starkstate.edu/,8958,us,9784,6101,13206,5414
http://www.polytech-lille.fr/,8959,fr,11503,6098,12060,5414
http://www.selyeuni.sk/,8960,sk,7723,10301,6857,5414
http://www.umaza.edu.ar/,8961,ar,12272,12014,5961,4158
http://www.okinawa-nurs.ac.jp/,8962,jp,5638,11505,6117,5414
http://www.hnyyyz.com/,8963,cn,4184,8322,13206,5414
http://www.mgavm.ru/,8964,ru,10142,10469,5262,5414
http://www.dsum.edu.ua/,8965,ua,12005,10984,3768,5414
http://www.kdu.ac.jp/,8966,jp,12367,13869,8762,2697
http://www.aeu.edu.my/,8967,my,1989,11444,8919,5414
http://www.culver.edu/,8968,us,9350,6254,13206,5414
http://www.cku.edu.tw/,8969,tw,7198,9603,8347,5414
http://www.kusw.ac.jp/,8970,jp,14683,10889,7275,3980
http://www.bvcoenm.org.in/,8971,in,9537,6181,13206,5414
http://www.consmilano.it/,8972,it,5780,8581,11175,5414
http://www.iro38.ru/,8973,ru,5281,8550,12060,5414
http://www.stclaircollege.ca/,8974,ca,13694,6040,10552,5414
http://www.craftonhills.edu/,8975,us,10065,8556,8307,5414
http://www.uti.edu/,8976,us,14896,4777,13206,5414
http://www.ittehuacan.edu.mx/,8977,mx,7371,8629,13206,4808
http://www.munich-business-school.de/,8978,de,14091,8274,6609,5414
http://www.uds.edu.gh/,8979,gh,9929,13278,5961,3980
http://www.upse.edu.ec/,8980,ec,3492,16564,1371,5414
http://www.zjdfc.com/,8981,cn,12420,5366,13206,5414
http://www.dscc.edu/,8982,us,9855,7736,9637,5414
http://www.owensboro.kctcs.edu/,8983,us,9482,7987,9538,5414
http://www.cdtu.edu.cn/,8984,cn,5681,7700,13206,5414
http://www.tvu.edu.vn/,8985,vn,4758,8096,13206,5414
http://www.nki.no/,8986,no,10669,6796,11048,5414
http://www.bvclss.cn/,8987,cn,9455,6257,13206,5414
http://www.uniosun.edu.ng/,8988,ng,4862,12217,5606,5414
http://www.panola.edu/,8989,us,11978,6016,12060,5414
http://kiui.jp/,8990,jp,10400,10119,5704,5414
http://www.ccuniversity.edu/,8991,us,12588,7238,8960,5414
http://www.ucp.edu.pk/,8992,pk,10567,9556,8688,4808
http://www.dnue.ac.kr/,8993,kr,3190,11733,7339,5414
http://www.vu.edu.pk/,8994,pk,11299,7167,9795,5414
http://www.dmeti.dp.ua/,8995,ua,7603,12766,5406,4808
http://www.cnsmd-lyon.fr/,8996,fr,4219,9185,11175,5414
http://www.chipola.edu/,8997,us,12029,7381,8993,5414
http://www.wsjo.edu.pl/,8998,pl,15245,4727,13206,5414
http://www.polytechnice.fr/,8999,fr,9163,10510,5828,5414
http://www.chamberlain.edu/,9000,us,12719,5331,13206,5414
http://www.haywood.edu/,9001,us,8902,6863,12377,5414
http://www.mercantec.dk/,9002,dk,9430,6293,13206,5414
http://www.hfm-berlin.de/,9003,de,10295,6780,11175,5414
http://www.seonam.ac.kr/,9004,kr,4344,10584,13206,4421
http://ahgaff.edu/,9005,ye,12544,5380,13206,5414
http://www.blackhawk.edu/,9006,us,13702,6424,9828,5414
http://www.tosei-showa-music.ac.jp/,9007,jp,4478,8296,13206,5414
http://www.lnut.edu.cn/,9008,cn,6421,7489,13206,5414
http://www.kunstakademiet.dk/,9009,dk,6587,9396,9143,5414
http://www.volpi.ru/,9010,ru,13149,12530,1946,5414
http://www.sjcc.edu/,9011,us,13127,7244,8726,5414
http://www.czmc.cn/,9012,cn,9153,6416,13206,5414
http://www.nmcth.edu/,9013,np,18345,11206,3051,4808
http://www.umsida.ac.id/,9014,id,7462,11086,5956,5414
http://www.ensi-bourges.fr/,9015,fr,12635,7482,8595,5414
http://www.toledo.br/,9016,br,12102,5824,12377,5414
http://www.unitri.edu.br/,9017,br,12147,11493,3250,5414
http://quincycollege.edu/,9018,us,4726,8195,13206,5414
http://www.ssn.edu.in/,9019,in,15610,11735,12377,2541
http://www.conalep.edu.mx/,9020,mx,7592,8810,9637,5414
http://www.setiabudi.ac.id/,9021,id,8975,8785,8762,5414
http://www.jalc.edu/,9022,us,13173,6252,10552,5414
http://www.njcmee.net/,9023,cn,3425,8776,13206,5414
http://bukep.ru/,9024,ru,302,15014,6339,5414
http://www.ema.edu.ee/,9025,ee,10532,7570,9615,5414
http://www.mpsu.ru/,9026,ru,12607,12777,1876,5414
http://www.gdylc.cn/,9027,cn,4506,9496,10531,5414
http://www.ue-varna.bg/,9028,bg,7059,8600,10552,5414
http://www.nuhw.ac.jp/,9029,jp,12131,9196,13206,3826
http://www.batchelor.edu.au/,9030,au,9831,10517,5509,5414
http://www.ehs-dresden.de/,9031,de,4378,8383,13206,5414
http://www.sbuniv.edu/,9032,us,12635,5390,13206,5414
http://www.centralia.edu/,9033,us,10624,6693,11175,5414
http://www.pwsz.edu.pl/,9034,pl,5900,11358,6411,5414
http://www.cit.edu.tw/,9035,tw,6563,10532,7354,5414
http://www.kdu.ac.kr/,9036,kr,5403,7916,13206,5414
http://www.lfvtc.cn/,9037,cn,4322,8416,13206,5414
http://www.tjsyxy.com/,9038,cn,9615,6267,13206,5414
http://web.ibs-b.hu/,9039,hu,11329,7297,9637,5414
http://www.becker.edu/,9040,us,8919,6920,12377,5414
http://www.univ-nkc.mr/,9041,mr,13587,9227,9167,4421
http://www.kct.ac.jp/,9042,jp,10915,12324,4427,4808
http://www.hbgz.edu.cn/,9043,cn,9949,6155,13206,5414
http://www.mmu.ac.kr/,9044,kr,1969,10197,12060,5414
http://www.supmeca.fr/,9045,fr,10921,10968,10734,3695
http://www.chelurid.ru/,9046,ru,9965,6754,12060,5414
http://www.artah.cn/,9047,cn,11106,5827,13206,5414
http://www.agri.edu.tr/,9048,tr,8849,6973,12377,5414
http://www.cowley.edu/,9049,us,7751,7900,11175,5414
http://www.auto.edu/,9050,us,6580,7498,13206,5414
http://www.nupals.ac.jp/,9051,jp,11021,11545,13206,3039
http://www.cts.edu/,9052,us,13597,6773,9372,5414
http://www.tskjzy.cn/,9053,cn,8308,7769,11094,5414
http://www.ugm.cl/,9054,cl,9841,10103,6166,5414
http://www.briercrest.ca/,9055,ca,10752,8203,8655,5414
http://www.tarc.edu.my/,9056,my,7937,11066,5841,5414
http://www.xiyi.edu.cn/,9057,cn,8739,7519,11175,5414
http://www.hnmeida.com.cn/,9058,cn,7451,7177,13206,5414
http://www.uog.edu.pk/,9059,pk,6921,11152,8482,4808
http://www.tellhowedu.com/,9060,cn,4952,8182,13206,5414
http://www.umsa.edu.ua/,9061,ua,15502,12688,1322,5414
http://www.univ-catholyon.fr/,9062,fr,11487,6679,10780,5414
http://www.auchipoly.edu.ng/,9063,ng,19563,3799,13206,5414
http://www.turgutozal.edu.tr/,9064,tr,7466,11094,6068,5414
http://www.ssaa.ru/,9065,ru,12250,12647,2126,5414
http://www.zskf.hu/,9066,hu,10470,9509,6701,5414
http://www.rtu.ac.th/,9067,th,3489,8815,13206,5414
http://www.kyoai.ac.jp/,9068,jp,13034,10024,4842,5414
http://www.utselva.edu.mx/,9069,mx,12244,7099,9538,5414
http://www.yzpc.edu.cn/,9070,cn,11770,5677,13206,5414
http://www.mccd.edu/,9071,us,10703,6737,11175,5414
http://portal.bu.edu.sa/,9072,sa,3102,9004,13206,5414
http://www.nbc.edu/,9073,us,10783,7191,10269,5414
http://www.gdf.hu/,9074,hu,11310,9787,5909,5414
http://www.shingu.ac.kr/,9075,kr,2310,9408,13206,5414
http://www.ppi.kz/,9076,kz,2383,14673,4021,5414
http://www.iscparis.com/,9077,fr,12796,8809,6685,5414
http://www.zjvcc.cn/,9078,cn,5439,8458,12377,5414
http://www.mainemaritime.edu/,9079,us,13372,6366,10269,5414
http://www.mec.cuny.edu/,9080,us,14018,7148,13206,4421
http://www.rgu.ac.in/,9081,in,19137,7280,13206,3695
http://www.doowon.ac.kr/,9082,kr,3339,8913,13206,5414
http://www.stsi-bdg.ac.id/,9083,id,8833,6662,13206,5414
http://www.perbanasinstitute.ac.id/,9084,id,3891,14901,2946,5414
http://www.bufs.ac.kr/,9085,kr,1599,12710,7462,5414
http://www.darmajaya.ac.id/,9086,id,8156,12121,4361,5414
http://www.newschoolarch.edu/,9087,us,15210,4845,13206,5414
http://www.ihi-zittau.de/,9088,de,13015,9826,5157,5414
http://www.cirm.univ-mrs.fr/,9089,fr,17026,9114,4521,5414
http://www.wti.org/,9090,ch,11850,10336,4942,5414
http://www.wwsi.edu.pl/,9091,pl,12311,10686,4295,5414
http://www.walshcollege.edu/,9092,us,9066,6550,13206,5414
http://www.loc.edu/,9093,us,9232,7864,10269,5414
http://www.sandhills.edu/,9094,us,10244,7212,10734,5414
http://www.ws.edu/,9095,us,7683,8429,10711,5414
http://www.ssla.ru/,9096,ru,7443,13260,3317,5414
http://www.yorktech.com/,9097,us,10335,7628,9915,5414
http://www.tnou.ac.in/,9098,in,10133,8568,8631,5414
http://www.uprb.edu/,9099,pr,10356,10200,5888,5414
http://www.baika.ac.jp/,9100,jp,6948,8111,12060,5414
http://www.sjpopc.net/,9101,cn,9406,6451,13206,5414
http://hnbgu.ac.in/,9102,in,19137,10129,13206,2630
http://www.stevenshenager.edu/,9103,us,14445,5539,12060,5414
http://www.urcamp.tche.br/,9104,br,8456,11612,6877,4808
http://www.tokuyama.ac.jp/,9105,jp,5023,11630,6617,5414
http://www.newriver.edu/,9106,us,5899,10631,7764,5414
http://www.ism.de/,9107,de,12405,6706,10269,5414
http://www.mtaloy.edu/,9108,us,14940,4952,13206,5414
http://www.ipu-japan.ac.jp/,9109,jp,9048,11551,4654,5414
http://www.blackpool.ac.uk/,9110,uk,6340,8125,12377,5414
http://www.riphah.edu.pk/,9111,pk,3871,12397,8394,4808
http://www.riam.ie/,9112,ie,16103,4674,13206,5414
http://www.eastwest.edu/,9113,us,17747,7843,13206,3695
http://www.cogswell.edu/,9114,us,11462,5818,13206,5414
http://www.fjdy.net/,9115,cn,8763,6762,13206,5414
http://portal.uninter.com/,9116,br,13691,10732,3790,5414
http://www.hngm.cn/,9117,cn,9169,6555,13206,5414
http://www.aku.edu.cn/,9118,cn,5170,8615,12377,5414
http://www.lygtc.net.cn/,9119,cn,9044,6610,13206,5414
http://www.nczy.com/,9120,cn,9867,6303,13206,5414
http://www.ucg.gr/,9121,gr,14643,9625,8161,4421
http://lawacademy.ru/,9122,ru,6460,11843,5596,5414
http://www.wmpenn.edu/,9123,us,12367,5580,13206,5414
http://www.bdfu.edu.cn/,9124,cn,16432,4575,13206,5414
http://www.iua.edu.sd/,9125,sd,3909,14667,6103,4421
http://www.columbiastate.edu/,9126,us,8973,7288,12060,5414
http://www.joshibi.ac.jp/,9127,jp,11595,5795,13206,5414
http://www.oldscollege.ca/,9128,ca,9852,7080,11922,5414
http://www.uce.edu.do/,9129,do,1851,12188,10780,4808
http://www.rmcad.edu/,9130,us,11668,6104,12377,5414
http://www.gxtznn.com/,9131,cn,6495,7650,13206,5414
http://www.imuchuangye.cn/,9132,cn,9620,6414,13206,5414
http://www.dlit.edu.tw/,9133,tw,2677,9914,12060,5414
