Source,Target,Kind,Type,Id,Label,Weight,distance
7939,359,degree,Directed,75385,,1,696906.8745993712
359,383,degree,Directed,75386,,12,642937.5631970658
359,1087,degree,Directed,75387,,4,308262.08207012224
1087,592,degree,Directed,75388,,5,985853.13914859
359,495,degree,Directed,75390,,1,1018564.8438958607
359,41,degree,Directed,75391,,6,353177.3425827771
777,1208,degree,Directed,75393,,1,1089691.7652921607
1208,777,degree,Directed,75394,,1,1089691.7652921607
362,360,degree,Directed,75395,,3,210564.21078526526
360,1087,degree,Directed,75396,,5,235955.72009919182
361,734,degree,Directed,75399,,4,277751.251058979
361,514,degree,Directed,75400,,2,1345922.045530564
361,502,degree,Directed,75401,,2,1345922.045530564
367,458,degree,Directed,75403,,1,2307163.2716941433
700,495,degree,Directed,75406,,4,2110407.6594751338
365,364,degree,Directed,75408,,5,0.0
464,361,degree,Directed,75409,,24,2307163.2716941433
365,432,degree,Directed,75410,,4,676273.2038038492
738,830,degree,Directed,75412,,1,449752.5759104166
830,361,degree,Directed,75413,,1,2813816.129141579
362,409,degree,Directed,75414,,2,1690187.2015772115
365,383,degree,Directed,75415,,8,958327.598173734
383,361,degree,Directed,75416,,28,958327.598173734
411,361,degree,Directed,75419,,9,1690187.2015772115
372,365,degree,Directed,75420,,1,0.0
628,873,degree,Directed,75421,,1,1686817.1842614443
873,564,degree,Directed,75422,,1,1980804.2317361701
362,749,degree,Directed,75423,,3,260003.129393368
768,368,degree,Directed,75424,,1,840896.0839842518
364,365,degree,Directed,75425,,3,0.0
361,589,degree,Directed,75428,,4,1918872.1432126367
41,418,degree,Directed,75434,,14,1462013.314575685
361,571,degree,Directed,75437,,9,1030157.0676842907
361,449,degree,Directed,75439,,8,676273.2038038492
449,720,degree,Directed,75440,,3,935985.2167549899
365,362,degree,Directed,75442,,6,0.0
361,488,degree,Directed,75445,,4,2439080.2800046597
755,361,degree,Directed,75447,,5,1267247.167885343
627,362,degree,Directed,75450,,1,476598.58824797114
1111,435,degree,Directed,75451,,3,621749.0738429703
361,801,degree,Directed,75452,,1,1523596.7399455719
620,592,degree,Directed,75456,,4,810439.5927178694
362,1211,degree,Directed,75461,,1,0.0
362,441,degree,Directed,75464,,1,676273.2038038492
441,418,degree,Directed,75465,,4,2104431.8409877727
1060,432,degree,Directed,75467,,8,1876294.9875242698
438,363,degree,Directed,75469,,1,676273.2038038492
363,418,degree,Directed,75470,,1,1428374.221635668
371,1210,degree,Directed,75471,,1,0.0
1210,364,degree,Directed,75472,,2,0.0
734,364,degree,Directed,75473,,1,277751.251058979
364,378,degree,Directed,75474,,2,958327.598173734
373,383,degree,Directed,75476,,1,958327.598173734
369,369,degree,Directed,75477,,10,0.0
369,365,degree,Directed,75478,,5,0.0
1210,1210,degree,Directed,75479,,2,0.0
874,378,degree,Directed,75480,,8,157992.6812110663
378,381,degree,Directed,75484,,26,0.0
621,1071,degree,Directed,75485,,1,723620.7122770482
1071,378,degree,Directed,75486,,4,326214.4525467561
700,378,degree,Directed,75491,,10,1924750.8667459993
378,403,degree,Directed,75492,,14,0.0
1071,383,degree,Directed,75495,,2,326214.4525467561
875,454,degree,Directed,75496,,2,377742.92857209384
783,378,degree,Directed,75497,,1,476882.4775255349
971,603,degree,Directed,75499,,12,198620.200862388
603,378,degree,Directed,75500,,22,1119284.5179085312
606,403,degree,Directed,75502,,1,1119284.5179085312
378,421,degree,Directed,75506,,1,470982.4351338491
399,378,degree,Directed,75507,,6,0.0
7933,378,degree,Directed,75509,,5,302541.7181917974
383,1036,degree,Directed,75510,,1,397161.6735329356
1036,378,degree,Directed,75511,,2,397161.6735329356
442,564,degree,Directed,75512,,34,104547.91958827394
378,404,degree,Directed,75513,,18,0.0
404,378,degree,Directed,75514,,40,0.0
392,392,degree,Directed,75518,,12,0.0
1050,378,degree,Directed,75520,,4,178523.78896042943
392,390,degree,Directed,75530,,17,0.0
390,406,degree,Directed,75531,,1,0.0
378,853,degree,Directed,75534,,5,150258.00457265473
931,378,degree,Directed,75536,,2,1841794.0518492018
7899,383,degree,Directed,75549,,1,1644275.739637963
405,383,degree,Directed,75550,,2,0.0
383,404,degree,Directed,75551,,10,0.0
404,404,degree,Directed,75552,,4,0.0
385,777,degree,Directed,75559,,1,476882.4775255349
1079,418,degree,Directed,75564,,7,60688.92843651243
381,378,degree,Directed,75567,,9,0.0
381,772,degree,Directed,75568,,3,70311.95164820734
740,504,degree,Directed,75570,,4,159694.6217966431
810,418,degree,Directed,75571,,2,272840.5352959158
7971,403,degree,Directed,75575,,1,76717.84578901067
7928,418,degree,Directed,75576,,3,191871.28410846306
381,945,degree,Directed,75578,,2,2109500.7661101995
382,409,degree,Directed,75579,,2,2103073.454071858
382,555,degree,Directed,75580,,2,326845.9077717404
571,683,degree,Directed,75581,,1,2150404.10145209
874,383,degree,Directed,75583,,4,157992.6812110663
383,691,degree,Directed,75584,,8,501501.11808301345
7934,383,degree,Directed,75585,,2,784750.6417625196
383,388,degree,Directed,75587,,15,0.0
805,383,degree,Directed,75588,,3,1650197.830303127
383,437,degree,Directed,75589,,1,1634595.7772754543
422,383,degree,Directed,75590,,4,470982.4351338491
549,387,degree,Directed,75591,,4,225727.15847252798
738,829,degree,Directed,75592,,1,449752.5759104166
866,385,degree,Directed,75594,,1,343230.63781770103
499,383,degree,Directed,75599,,1,429452.5841518471
383,454,degree,Directed,75600,,7,485589.7843243902
984,763,degree,Directed,75601,,1,335116.1450232192
387,549,degree,Directed,75602,,4,225727.15847252798
404,390,degree,Directed,75603,,2,0.0
555,388,degree,Directed,75604,,6,326845.9077717404
720,395,degree,Directed,75607,,1,1644275.739637963
772,395,degree,Directed,75608,,1,70311.95164820734
397,685,degree,Directed,75609,,1,309905.6548104855
399,430,degree,Directed,75610,,1,470982.4351338491
430,620,degree,Directed,75611,,3,730204.1744154916
699,1213,degree,Directed,75612,,1,1924750.8667459993
1213,699,degree,Directed,75613,,1,1924750.8667459993
409,691,degree,Directed,75614,,11,2369459.8180423705
691,409,degree,Directed,75615,,4,2369459.8180423705
418,414,degree,Directed,75616,,3,2392892.391439151
409,922,degree,Directed,75619,,1,2389840.696591586
409,633,degree,Directed,75621,,35,1553650.5666777492
633,409,degree,Directed,75622,,19,1553650.5666777492
603,409,degree,Directed,75626,,2,2216620.2296437034
823,7892,degree,Directed,75627,,1,3127401.231522989
7892,705,degree,Directed,75628,,2,0.0
414,410,degree,Directed,75631,,4,0.0
720,409,degree,Directed,75632,,6,751670.6564295996
1229,409,degree,Directed,75633,,11,330180.0829635366
411,564,degree,Directed,75636,,1,1639476.7354940206
409,728,degree,Directed,75639,,2,2157686.6294964156
409,763,degree,Directed,75640,,9,2484342.620440385
409,1216,degree,Directed,75642,,3,0.0
1216,454,degree,Directed,75643,,2,2459027.387914982
409,692,degree,Directed,75644,,1,2369459.8180423705
409,806,degree,Directed,75646,,18,1541028.0696190868
409,693,degree,Directed,75647,,1,2369459.8180423705
7941,409,degree,Directed,75648,,1,698908.0695897844
885,409,degree,Directed,75649,,1,3052783.316730395
411,488,degree,Directed,75651,,1,3192093.987256749
412,777,degree,Directed,75652,,2,2289915.4733957765
414,619,degree,Directed,75653,,1,1696609.099366951
416,418,degree,Directed,75654,,2,2392892.391439151
418,780,degree,Directed,75657,,1,130622.0157486565
699,427,degree,Directed,75659,,1,2287693.734628719
427,418,degree,Directed,75660,,5,0.0
725,504,degree,Directed,75662,,1,553278.0932787791
918,673,degree,Directed,75664,,1,135812.72934613834
418,593,degree,Directed,75665,,2,689347.0446367966
432,422,degree,Directed,75666,,6,2104431.8409877727
1023,418,degree,Directed,75673,,5,278680.8432893274
496,497,degree,Directed,75678,,8,0.0
497,496,degree,Directed,75679,,4,0.0
1015,418,degree,Directed,75680,,3,408823.93138861796
593,594,degree,Directed,75681,,9,0.0
594,418,degree,Directed,75682,,2,689347.0446367966
988,418,degree,Directed,75686,,13,95346.15206905117
768,648,degree,Directed,75688,,2,1474696.3647260156
648,418,degree,Directed,75689,,9,809489.8685292375
924,418,degree,Directed,75690,,9,604458.660744121
760,418,degree,Directed,75694,,1,173603.13011013484
596,425,degree,Directed,75695,,2,304395.135986384
928,418,degree,Directed,75696,,10,647323.3514882687
418,933,degree,Directed,75699,,2,25332.706510783428
621,619,degree,Directed,75700,,10,0.0
894,603,degree,Directed,75701,,1,582756.522700703
418,971,degree,Directed,75702,,1,799722.0730778535
418,682,degree,Directed,75703,,8,401130.80061882216
853,418,degree,Directed,75705,,9,349637.5967602518
533,418,degree,Directed,75707,,30,199599.42969851318
1075,418,degree,Directed,75708,,1,51639.93619556606
699,700,degree,Directed,75709,,22,0.0
724,466,degree,Directed,75710,,1,1543305.275811519
706,418,degree,Directed,75711,,12,2610363.7716327873
848,848,degree,Directed,75713,,14,0.0
422,571,degree,Directed,75716,,1,2324868.7444342524
876,691,degree,Directed,75718,,1,36105.88687294835
421,418,degree,Directed,75719,,13,0.0
7968,418,degree,Directed,75720,,2,126987.95044551165
794,794,degree,Directed,75724,,1,0.0
794,418,degree,Directed,75725,,1,112669.00195546946
633,943,degree,Directed,75726,,16,246035.85974362248
943,418,degree,Directed,75727,,2,2231752.173031217
1018,418,degree,Directed,75728,,2,352273.26740811265
1011,418,degree,Directed,75729,,11,77792.82628907026
1220,418,degree,Directed,75731,,1,69544.0369559317
443,443,degree,Directed,75732,,9,0.0
807,805,degree,Directed,75733,,8,0.0
1070,418,degree,Directed,75734,,1,2182850.569393827
495,466,degree,Directed,75736,,2,1043618.8661213913
7965,418,degree,Directed,75737,,2,33362.67002814653
418,502,degree,Directed,75748,,5,207303.12325908808
798,418,degree,Directed,75753,,4,141944.70193385126
717,786,degree,Directed,75756,,2,444154.2784140663
786,418,degree,Directed,75757,,2,130622.0157486565
933,933,degree,Directed,75763,,14,0.0
933,418,degree,Directed,75764,,17,25332.706510783428
669,422,degree,Directed,75766,,18,422381.5294467775
794,422,degree,Directed,75767,,2,112669.00195546946
422,464,degree,Directed,75768,,3,895338.4257968462
755,777,degree,Directed,75769,,20,172308.24836154634
1070,1079,degree,Directed,75770,,1,2128749.0404461375
854,427,degree,Directed,75771,,1,53455.755888499836
427,679,degree,Directed,75772,,1,168822.36045326694
988,429,degree,Directed,75773,,1,95346.15206905117
432,908,degree,Directed,75778,,1,3028648.39149297
564,749,degree,Directed,75780,,11,504771.6270598755
565,432,degree,Directed,75782,,12,104547.91958827394
432,761,degree,Directed,75783,,1,1959697.118936909
432,627,degree,Directed,75784,,25,202543.70483420798
1009,805,degree,Directed,75785,,1,389609.6964504067
697,432,degree,Directed,75789,,2,2846323.1140332217
847,432,degree,Directed,75790,,8,3209206.415994368
446,446,degree,Directed,75792,,3,0.0
627,564,degree,Directed,75794,,48,299771.4253302678
432,440,degree,Directed,75795,,31,0.0
769,432,degree,Directed,75796,,1,1485572.869104172
438,440,degree,Directed,75799,,9,0.0
627,628,degree,Directed,75800,,10,0.0
627,458,degree,Directed,75802,,12,2780644.7447850714
446,435,degree,Directed,75803,,10,0.0
570,438,degree,Directed,75808,,8,630428.6577728481
1060,1060,degree,Directed,75812,,15,0.0
627,619,degree,Directed,75816,,2,1659222.3184268961
619,627,degree,Directed,75817,,1,1659222.3184268961
642,928,degree,Directed,75819,,1,269651.464324694
432,682,degree,Directed,75827,,4,1837554.391380907
682,432,degree,Directed,75828,,2,1837554.391380907
432,449,degree,Directed,75829,,16,0.0
432,455,degree,Directed,75832,,2,2118637.6926101595
455,440,degree,Directed,75833,,1,2118637.6926101595
432,706,degree,Directed,75834,,10,2838693.359482387
648,432,degree,Directed,75844,,5,2904064.9312321157
620,432,degree,Directed,75845,,5,1832632.7036331843
1004,432,degree,Directed,75847,,10,5771.254092469577
564,1087,degree,Directed,75848,,4,773503.7157472216
443,435,degree,Directed,75849,,19,0.0
931,435,degree,Directed,75850,,1,767849.9787969926
570,442,degree,Directed,75851,,2,630428.6577728481
910,564,degree,Directed,75852,,1,1520628.7457616033
435,910,degree,Directed,75853,,1,1496998.6547316043
495,720,degree,Directed,75854,,6,1870890.8214875977
435,443,degree,Directed,75855,,6,0.0
720,547,degree,Directed,75856,,1,1081642.8802832668
592,1145,degree,Directed,75859,,1,1290087.3834824408
564,437,degree,Directed,75861,,3,104547.91958827394
438,1107,degree,Directed,75862,,1,200405.69344927534
438,464,degree,Directed,75864,,6,2982311.180959737
438,633,degree,Directed,75865,,9,254069.3153741269
603,579,degree,Directed,75866,,1,2552172.8869769103
579,464,degree,Directed,75867,,1,3219705.9404076985
464,438,degree,Directed,75868,,4,2982311.180959737
443,589,degree,Directed,75869,,1,2457067.1566723078
589,438,degree,Directed,75870,,1,2457067.1566723078
438,571,degree,Directed,75871,,2,630428.6577728481
495,438,degree,Directed,75872,,4,2015732.3036060208
488,440,degree,Directed,75875,,2,3115152.317367958
442,464,degree,Directed,75876,,6,2982311.180959737
464,442,degree,Directed,75877,,1,2982311.180959737
443,943,degree,Directed,75884,,2,419460.0378479749
1023,454,degree,Directed,75886,,12,360730.0201901936
777,506,degree,Directed,75891,,4,93883.49262182407
506,7961,degree,Directed,75892,,1,99356.48384236968
7961,506,degree,Directed,75893,,1,99356.48384236968
846,454,degree,Directed,75894,,2,609538.2846591035
470,454,degree,Directed,75898,,2,867449.0542988308
572,454,degree,Directed,75899,,7,2360158.911386461
593,454,degree,Directed,75900,,1,722068.9801962851
454,728,degree,Directed,75902,,12,415515.05036940385
752,454,degree,Directed,75903,,7,22381.043908701027
603,1044,degree,Directed,75905,,2,499745.77442923276
766,454,degree,Directed,75906,,3,410596.7236462207
454,514,degree,Directed,75907,,2,286341.33849434956
773,801,degree,Directed,75908,,1,171489.90020522533
506,728,degree,Directed,75909,,2,167858.9616174908
496,504,degree,Directed,75910,,9,0.0
504,454,degree,Directed,75911,,9,286341.33849434956
458,564,degree,Directed,75912,,16,3071773.331262052
801,458,degree,Directed,75916,,1,842518.3440889608
458,694,degree,Directed,75917,,3,888285.409275987
470,458,degree,Directed,75919,,23,0.0
458,864,degree,Directed,75921,,2,277919.7361379782
458,648,degree,Directed,75923,,35,96417.84764801835
458,845,degree,Directed,75925,,16,277488.9744715534
7961,653,degree,Directed,75927,,9,205819.55965421713
488,864,degree,Directed,75931,,10,117958.36762339283
488,7919,degree,Directed,75932,,1,2153922.8843103847
7919,458,degree,Directed,75933,,2,2092052.9890850643
864,465,degree,Directed,75936,,1,277919.7361379782
806,458,degree,Directed,75939,,6,3002689.301843962
488,781,degree,Directed,75942,,2,1038531.4896618561
781,458,degree,Directed,75943,,1,952527.5728186789
961,592,degree,Directed,75944,,3,1624756.785388067
488,570,degree,Directed,75945,,10,3308355.531310857
549,458,degree,Directed,75950,,13,1211596.8197507062
633,845,degree,Directed,75951,,1,2913254.2000786387
823,495,degree,Directed,75953,,1,1030071.9040501629
675,468,degree,Directed,75955,,1,227849.3763648153
468,458,degree,Directed,75956,,12,0.0
647,823,degree,Directed,75961,,8,27202.839230755213
1014,458,degree,Directed,75963,,11,160360.59261261555
885,589,degree,Directed,75968,,4,1441591.42737096
805,458,degree,Directed,75969,,4,3002689.301843962
464,7924,degree,Directed,75970,,2,476459.5550148351
7924,458,degree,Directed,75971,,2,476459.5550148351
927,927,degree,Directed,75972,,11,0.0
458,473,degree,Directed,75973,,8,0.0
634,458,degree,Directed,75974,,2,3178242.460885529
458,927,degree,Directed,75975,,6,94663.05425000882
646,488,degree,Directed,75976,,2,258801.61757999926
861,458,degree,Directed,75977,,5,262038.40205803022
845,908,degree,Directed,75978,,1,360539.7948786001
458,653,degree,Directed,75984,,13,929688.4575616173
822,464,degree,Directed,76004,,15,13548.453827147703
738,458,degree,Directed,76011,,3,2819187.8212786666
899,697,degree,Directed,76012,,1,307788.3888315218
458,717,degree,Directed,76013,,15,738962.8355683839
469,465,degree,Directed,76014,,7,0.0
465,463,degree,Directed,76016,,1,0.0
555,464,degree,Directed,76017,,4,1104330.2276735145
163,409,degree,Directed,76020,,2,2455130.2603773903
864,961,degree,Directed,76022,,1,303539.2688998713
564,464,degree,Directed,76025,,22,3071773.331262052
864,697,degree,Directed,76026,,1,172081.95192945088
697,464,degree,Directed,76027,,10,285798.7106560688
894,464,degree,Directed,76028,,1,1687785.6950110989
589,464,degree,Directed,76031,,5,1682317.7113674392
619,464,degree,Directed,76032,,9,1500118.664557367
454,502,degree,Directed,76033,,2,286341.33849434956
675,466,degree,Directed,76036,,4,227849.3763648153
864,880,degree,Directed,76037,,2,486363.3968589464
880,464,degree,Directed,76038,,4,406179.9469864786
847,648,degree,Directed,76040,,3,331098.0087789905
648,847,degree,Directed,76041,,3,331098.0087789905
1082,244,degree,Directed,76047,,1,54314.4894468855
464,506,degree,Directed,76048,,1,1043618.8661213913
464,669,degree,Directed,76050,,2,748430.904429519
675,823,degree,Directed,76051,,7,219303.12671134542
213,244,degree,Directed,76052,,16,10895.229655591354
508,495,degree,Directed,76053,,2,0.0
652,653,degree,Directed,76056,,21,0.0
484,592,degree,Directed,76075,,4,267486.6505035584
487,777,degree,Directed,76076,,2,522911.5191776004
488,1226,degree,Directed,76078,,3,0.0
1226,488,degree,Directed,76079,,8,0.0
488,962,degree,Directed,76080,,3,185586.9297274996
7951,488,degree,Directed,76081,,1,2935127.135974652
488,806,degree,Directed,76082,,5,3125002.259602819
488,924,degree,Directed,76088,,1,1530097.7768175493
705,488,degree,Directed,76089,,3,3031029.7522516516
488,705,degree,Directed,76090,,3,3031029.7522516516
570,488,degree,Directed,76091,,9,3308355.531310857
438,722,degree,Directed,76092,,1,935985.2167549899
722,432,degree,Directed,76093,,1,935985.2167549899
504,506,degree,Directed,76095,,8,0.0
506,504,degree,Directed,76096,,14,0.0
494,509,degree,Directed,76097,,4,0.0
494,496,degree,Directed,76098,,8,0.0
572,573,degree,Directed,76099,,4,0.0
495,496,degree,Directed,76102,,11,0.0
496,513,degree,Directed,76103,,2,0.0
513,496,degree,Directed,76104,,2,0.0
755,503,degree,Directed,76105,,2,82885.74858498664
503,496,degree,Directed,76106,,2,0.0
627,496,degree,Directed,76107,,2,1820420.6619680393
669,496,degree,Directed,76109,,3,419113.1028566988
501,496,degree,Directed,76110,,3,0.0
496,570,degree,Directed,76111,,1,2187187.3261136725
755,496,degree,Directed,76112,,3,82885.74858498664
501,779,degree,Directed,76114,,1,93883.49262182407
503,506,degree,Directed,76115,,13,0.0
506,503,degree,Directed,76116,,3,0.0
589,504,degree,Directed,76117,,1,1073089.0802537028
755,504,degree,Directed,76118,,5,82885.74858498664
1044,504,degree,Directed,76119,,1,265459.32681677054
504,509,degree,Directed,76120,,12,0.0
509,504,degree,Directed,76121,,26,0.0
725,505,degree,Directed,76124,,1,553278.0932787791
740,505,degree,Directed,76125,,2,159694.6217966431
1070,506,degree,Directed,76127,,1,2087514.8408475968
506,507,degree,Directed,76128,,6,0.0
592,506,degree,Directed,76129,,4,514410.6966776258
928,506,degree,Directed,76130,,1,636175.8646032598
766,506,degree,Directed,76132,,1,498057.72907303984
549,506,degree,Directed,76133,,3,466594.513123504
603,506,degree,Directed,76134,,3,715964.6848810681
506,570,degree,Directed,76135,,2,2187187.3261136725
508,755,degree,Directed,76136,,3,82885.74858498664
777,511,degree,Directed,76137,,3,93883.49262182407
511,619,degree,Directed,76139,,1,523384.38142987166
633,512,degree,Directed,76140,,1,2186208.9134964333
653,564,degree,Directed,76144,,13,2142291.7054315577
533,1228,degree,Directed,76158,,14,0.0
1228,777,degree,Directed,76159,,1,295578.22898631106
717,853,degree,Directed,76163,,1,830677.2899446997
717,707,degree,Directed,76166,,2,2424109.631843618
571,689,degree,Directed,76169,,2,2184081.8426258117
717,139,degree,Directed,76171,,1,541563.5033853877
139,260,degree,Directed,76172,,1,283979.55400989886
1229,1229,degree,Directed,76176,,7,0.0
549,853,degree,Directed,76177,,4,117540.33844667391
853,980,degree,Directed,76178,,1,3211329.78889874
549,933,degree,Directed,76179,,1,384804.0338073296
549,777,degree,Directed,76180,,7,469886.58307062363
549,691,degree,Directed,76181,,6,455659.8158354621
549,627,degree,Directed,76183,,1,1573675.9325051836
924,549,degree,Directed,76184,,3,209465.8988673586
549,924,degree,Directed,76185,,7,209465.8988673586
552,570,degree,Directed,76186,,1,2075047.6315828715
592,1230,degree,Directed,76187,,1,122467.79794333217
1230,592,degree,Directed,76188,,2,122467.79794333217
555,570,degree,Directed,76193,,8,2190009.370782387
725,555,degree,Directed,76194,,1,901445.7068537371
619,555,degree,Directed,76195,,8,890595.1562535117
555,866,degree,Directed,76197,,1,669113.4756030847
866,555,degree,Directed,76198,,4,669113.4756030847
555,868,degree,Directed,76199,,3,504215.3035040265
868,924,degree,Directed,76200,,1,726847.7833452942
592,570,degree,Directed,76215,,24,1953931.5667027095
7897,720,degree,Directed,76217,,7,0.0
720,564,degree,Directed,76218,,23,907185.1112861664
805,570,degree,Directed,76219,,10,489903.15227644535
564,720,degree,Directed,76220,,9,907185.1112861664
943,564,degree,Directed,76221,,12,348439.1463816975
911,592,degree,Directed,76224,,5,1315212.6455776591
1072,633,degree,Directed,76225,,7,266838.7107455885
564,571,degree,Directed,76227,,9,556197.6682127301
777,619,degree,Directed,76230,,8,611316.794205539
571,1009,degree,Directed,76232,,3,403096.30071445263
909,840,degree,Directed,76238,,1,436688.96658891067
840,777,degree,Directed,76239,,7,211455.8753869463
571,573,degree,Directed,76241,,15,0.0
721,570,degree,Directed,76242,,10,496760.0213239554
752,571,degree,Directed,76244,,1,2381031.69112175
572,839,degree,Directed,76246,,2,2182144.2925930596
931,571,degree,Directed,76247,,13,188466.1390646108
701,570,degree,Directed,76248,,1,653729.0629855777
570,847,degree,Directed,76253,,9,3455927.335639889
931,572,degree,Directed,76258,,3,188466.1390646108
570,651,degree,Directed,76259,,6,2306239.7924491446
651,570,degree,Directed,76260,,7,2306239.7924491446
570,924,degree,Directed,76262,,5,2030235.1355367994
635,570,degree,Directed,76266,,2,436224.4820102758
717,633,degree,Directed,76268,,3,2658375.049522534
627,571,degree,Directed,76269,,8,731337.2702804611
571,699,degree,Directed,76270,,2,653729.0629855777
720,571,degree,Directed,76271,,25,496760.0213239554
1035,1035,degree,Directed,76273,,3,0.0
706,777,degree,Directed,76283,,17,2480683.6874937103
589,971,degree,Directed,76284,,1,749900.7580352144
971,589,degree,Directed,76285,,6,749900.7580352144
717,589,degree,Directed,76286,,5,974412.1699468226
592,853,degree,Directed,76287,,4,149638.86324075054
853,592,degree,Directed,76288,,20,149638.86324075054
725,592,degree,Directed,76289,,1,808149.4892006833
928,592,degree,Directed,76290,,4,1126527.2600159924
746,592,degree,Directed,76291,,8,139999.3182806388
592,911,degree,Directed,76293,,6,1315212.6455776591
971,592,degree,Directed,76295,,7,1245521.0407539506
847,592,degree,Directed,76296,,4,1554542.2456725028
592,923,degree,Directed,76297,,1,196260.26460360593
705,592,degree,Directed,76298,,10,2704624.2679087273
972,592,degree,Directed,76299,,1,1245521.0407539506
592,910,degree,Directed,76300,,1,1315212.6455776591
1234,592,degree,Directed,76302,,4,0.0
592,1087,degree,Directed,76307,,8,985853.13914859
923,592,degree,Directed,76309,,1,196260.26460360593
594,593,degree,Directed,76312,,7,0.0
593,1235,degree,Directed,76314,,2,0.0
1235,593,degree,Directed,76315,,2,0.0
593,806,degree,Directed,76316,,6,2718248.379782019
593,7959,degree,Directed,76317,,1,195716.48996889804
1235,885,degree,Directed,76318,,1,384777.7137253418
885,806,degree,Directed,76319,,6,3023662.5116634513
1080,1080,degree,Directed,76332,,3,0.0
1080,606,degree,Directed,76333,,1,716362.1865186384
777,603,degree,Directed,76334,,7,722441.1936638472
717,603,degree,Directed,76335,,9,433938.2601454401
972,972,degree,Directed,76336,,57,0.0
604,972,degree,Directed,76338,,1,198620.200862388
749,651,degree,Directed,76352,,2,1637817.5816785686
7965,693,degree,Directed,76357,,1,32687.025864682466
910,619,degree,Directed,76358,,2,731731.5802071156
619,7939,degree,Directed,76359,,1,260433.3718726153
7939,619,degree,Directed,76360,,2,260433.3718726153
7927,622,degree,Directed,76362,,1,217236.06865308492
622,619,degree,Directed,76363,,1,0.0
619,706,degree,Directed,76365,,3,1916315.7928685271
706,619,degree,Directed,76366,,2,1916315.7928685271
680,620,degree,Directed,76367,,1,580552.7383599828
7970,627,degree,Directed,76369,,2,116318.35998891358
669,627,degree,Directed,76370,,1,2236363.560527544
720,7898,degree,Directed,76371,,5,0.0
7898,627,degree,Directed,76372,,1,931628.7634991588
627,717,degree,Directed,76373,,1,2305639.671323433
627,754,degree,Directed,76374,,1,1935638.7622884323
627,734,degree,Directed,76375,,2,201623.44404091197
41,682,degree,Directed,76379,,1,1224096.056060329
592,27,degree,Directed,76380,,8,496481.1126729717
347,290,degree,Directed,76382,,2,767193.6627815948
847,961,degree,Directed,76383,,1,205723.0045571593
347,418,degree,Directed,76385,,1,1116188.7966421715
464,432,degree,Directed,76389,,10,2982311.180959737
847,759,degree,Directed,76390,,1,1254996.8432959304
847,885,degree,Directed,76391,,2,441949.8872211208
847,463,degree,Directed,76392,,1,237774.25781766523
413,18,degree,Directed,76393,,5,2467517.3753172467
655,454,degree,Directed,76394,,2,73214.7059617381
753,40,degree,Directed,76395,,2,16330.214444603527
768,18,degree,Directed,76396,,11,746466.5404696096
27,192,degree,Directed,76400,,1,357942.5837496245
192,47,degree,Directed,76401,,11,357942.5837496245
42,763,degree,Directed,76402,,7,17792.91406466124
763,422,degree,Directed,76403,,2,101323.0436806208
772,484,degree,Directed,76405,,1,239771.24309201114
1061,669,degree,Directed,76406,,2,496254.9238304098
40,65,degree,Directed,76407,,4,0.0
18,655,degree,Directed,76410,,16,86867.34531525729
407,33,degree,Directed,76414,,2,2467517.3753172467
361,388,degree,Directed,76416,,3,958327.598173734
27,49,degree,Directed,76422,,7,0.0
304,418,degree,Directed,76425,,2,359550.05231254664
69,45,degree,Directed,76426,,1,0.0
18,64,degree,Directed,76427,,18,0.0
454,49,degree,Directed,76429,,30,14145.211219932899
27,57,degree,Directed,76432,,5,0.0
854,763,degree,Directed,76435,,6,82632.55541303944
46,29,degree,Directed,76436,,2,0.0
691,1011,degree,Directed,76439,,1,88678.26855632015
1011,691,degree,Directed,76440,,8,88678.26855632015
385,179,degree,Directed,76441,,1,352172.94434911764
179,378,degree,Directed,76442,,6,352172.94434911764
145,18,degree,Directed,76443,,7,0.0
774,284,degree,Directed,76444,,1,364283.49185736035
74,57,degree,Directed,76445,,4,0.0
74,39,degree,Directed,76447,,1,0.0
2,275,degree,Directed,76448,,2,590253.4365256573
1070,18,degree,Directed,76449,,4,2213520.025037118
792,34,degree,Directed,76450,,5,45807.11395146648
488,641,degree,Directed,76451,,6,591341.7157441184
894,619,degree,Directed,76452,,5,902296.6840575489
1036,407,degree,Directed,76453,,1,2165797.0004044557
18,487,degree,Directed,76454,,5,530009.1401380064
589,378,degree,Directed,76455,,15,1369999.527884304
361,92,degree,Directed,76456,,1,1456429.529297107
222,454,degree,Directed,76457,,1,345903.9297530177
18,116,degree,Directed,76458,,15,0.0
53,652,degree,Directed,76459,,1,86867.34531525729
18,1095,degree,Directed,76461,,3,16007.953409955657
1095,1095,degree,Directed,76462,,9,0.0
287,207,degree,Directed,76463,,1,676970.6566992396
58,260,degree,Directed,76464,,8,283979.55400989886
255,27,degree,Directed,76466,,2,55321.829409988095
113,592,degree,Directed,76467,,2,496481.1126729717
749,409,degree,Directed,76470,,1,1640614.2408573972
260,153,degree,Directed,76472,,2,283979.55400989886
792,754,degree,Directed,76473,,7,39002.66387876641
72,17,degree,Directed,76474,,2,0.0
125,18,degree,Directed,76475,,29,0.0
56,80,degree,Directed,76476,,1,0.0
80,56,degree,Directed,76477,,1,0.0
56,56,degree,Directed,76478,,17,0.0
323,1044,degree,Directed,76479,,1,742984.0124359307
