"Source";"Target";"Kind";"Type";"Id";"Label";"Weight";"distance"
"347";"207";"degree";"Directed";"89159";"";"1";"1336956,3889676281"
"207";"25";"degree";"Directed";"89160";"";"1";"357942,5837496245"
"185";"583";"degree";"Directed";"89161";"";"1";"9210598,15006265"
"592";"171";"degree";"Directed";"89162";"";"1";"241585,66204698378"
"171";"592";"degree";"Directed";"89163";"";"1";"241585,66204698378"
"766";"323";"degree";"Directed";"89164";"";"3";"1062678,3225546773"
"287";"792";"degree";"Directed";"89165";"";"2";"377685,63080294523"
"766";"554";"degree";"Directed";"89166";"";"1";"9731434,482932435"
"596";"766";"degree";"Directed";"89167";"";"1";"530962,1695166985"
"294";"475";"degree";"Directed";"89168";"";"1";"9839619,980132373"
"14";"803";"degree";"Directed";"89169";"";"1";"9172668,966543822"
"803";"834";"degree";"Directed";"89170";"";"1";"6273094,985520049"
"766";"9244";"degree";"Directed";"89171";"";"1";"96871,96972477961"
"9244";"766";"degree";"Directed";"89172";"";"1";"96871,96972477961"
"284";"530";"degree";"Directed";"89173";"";"1";"9727787,346207654"
"530";"287";"degree";"Directed";"89174";"";"1";"9727787,346207654"
"287";"530";"degree";"Directed";"89175";"";"2";"9727787,346207654"
"777";"915";"degree";"Directed";"89176";"";"2";"7892023,58901088"
"1117";"260";"degree";"Directed";"89177";"";"6";"160761,96446671465"
"811";"7924";"degree";"Directed";"89178";"";"1";"617281,0278744935"
"7924";"182";"degree";"Directed";"89179";"";"1";"684662,7611856635"
"766";"296";"degree";"Directed";"89180";"";"2";"96871,96972477961"
"304";"305";"degree";"Directed";"89181";"";"3";"0,0"
"287";"942";"degree";"Directed";"89182";"";"1";"10194964,06500456"
"766";"613";"degree";"Directed";"89183";"";"2";"9826921,27269524"
"287";"100";"degree";"Directed";"89184";"";"5";"339340,457540728"
"100";"287";"degree";"Directed";"89185";"";"4";"339340,457540728"
"766";"17";"degree";"Directed";"89186";"";"1";"396950,8801698904"
"287";"357";"degree";"Directed";"89187";"";"5";"18609620,019650448"
"357";"260";"degree";"Directed";"89188";"";"4";"18323997,967731103"
"2";"644";"degree";"Directed";"89189";"";"5";"9135946,643428579"
"766";"706";"degree";"Directed";"89190";"";"4";"2666661,5447046254"
"766";"837";"degree";"Directed";"89191";"";"1";"9889372,024925387"
"837";"882";"degree";"Directed";"89192";"";"1";"57488,85370369657"
"766";"781";"degree";"Directed";"89193";"";"1";"413532,0006131193"
"287";"424";"degree";"Directed";"89194";"";"2";"359550,05231254664"
"287";"1114";"degree";"Directed";"89195";"";"1";"9852142,293287296"
"303";"323";"degree";"Directed";"89196";"";"1";"1083058,8357854246"
"277";"284";"degree";"Directed";"89197";"";"1";"347208,8096584594"
"287";"1081";"degree";"Directed";"89198";"";"2";"9896765,731175734"
"283";"766";"degree";"Directed";"89199";"";"2";"96871,96972477961"
"766";"697";"degree";"Directed";"89200";"";"1";"352486,19064605195"
"41";"495";"degree";"Directed";"89201";"";"2";"1367620,953560236"
"506";"501";"degree";"Directed";"89202";"";"2";"0,0"
"679";"18";"degree";"Directed";"89203";"";"5";"251284,6068525908"
"260";"288";"degree";"Directed";"89204";"";"1";"347208,8096584594"
"260";"882";"degree";"Directed";"89205";"";"2";"9618736,190700138"
"504";"669";"degree";"Directed";"89206";"";"1";"419113,1028566988"
"18";"702";"degree";"Directed";"89207";"";"1";"2353176,752283275"
"260";"785";"degree";"Directed";"89208";"";"6";"125066,39149675774"
"260";"998";"degree";"Directed";"89209";"";"2";"7888924,7808162235"
"998";"260";"degree";"Directed";"89210";"";"1";"7888924,7808162235"
"260";"257";"degree";"Directed";"89211";"";"1";"1563650,1343292485"
"802";"418";"degree";"Directed";"89212";"";"2";"10294739,80914105"
"1023";"422";"degree";"Directed";"89213";"";"1";"278680,8432893274"
"43";"418";"degree";"Directed";"89214";"";"3";"83652,2860834619"
"538";"260";"degree";"Directed";"89215";"";"1";"8840625,992449397"
"130";"303";"degree";"Directed";"89216";"";"1";"339340,457540728"
"1036";"34";"degree";"Directed";"89217";"";"1";"311520,78084643674"
"275";"466";"degree";"Directed";"89218";"";"2";"885999,716297408"
"260";"977";"degree";"Directed";"89219";"";"4";"10336105,029250616"
"787";"872";"degree";"Directed";"89220";"";"1";"379053,57353851333"
"34";"771";"degree";"Directed";"89221";"";"1";"8641759,896929534"
"681";"18";"degree";"Directed";"89222";"";"2";"251284,6068525908"
"786";"785";"degree";"Directed";"89223";"";"6";"0,0"
"260";"1003";"degree";"Directed";"89224";"";"1";"9059013,591998046"
"755";"596";"degree";"Directed";"89225";"";"1";"121661,08222218812"
"286";"427";"degree";"Directed";"89226";"";"3";"359550,05231254664"
"78";"4";"degree";"Directed";"89227";"";"2";"8248303,9725138"
"774";"30";"degree";"Directed";"89228";"";"3";"370516,516000577"
"260";"331";"degree";"Directed";"89229";"";"1";"737129,2463199804"
"1023";"505";"degree";"Directed";"89230";"";"1";"120819,04923554242"
"680";"496";"degree";"Directed";"89231";"";"1";"78354,98177470884"
"495";"596";"degree";"Directed";"89232";"";"2";"104858,87042814158"
"509";"283";"degree";"Directed";"89233";"";"1";"496173,18586503784"
"260";"857";"degree";"Directed";"89234";"";"1";"7686072,139470832"
"857";"260";"degree";"Directed";"89235";"";"1";"7686072,139470832"
"494";"753";"degree";"Directed";"89236";"";"1";"306128,1578547074"
"753";"715";"degree";"Directed";"89237";"";"1";"10719389,017299904"
"777";"280";"degree";"Directed";"89238";"";"4";"8323395,808584585"
"494";"93";"degree";"Directed";"89239";"";"1";"290187,5985927839"
"840";"841";"degree";"Directed";"89240";"";"16";"0,0"
"260";"853";"degree";"Directed";"89241";"";"3";"513305,2670646097"
"853";"441";"degree";"Directed";"89242";"";"1";"1771032,5224484925"
"435";"907";"degree";"Directed";"89243";"";"2";"7834726,619882043"
"272";"777";"degree";"Directed";"89244";"";"1";"125066,39149675774"
"659";"536";"degree";"Directed";"89245";"";"1";"1006268,337135917"
"48";"480";"degree";"Directed";"89246";"";"1";"9843735,520748198"
"167";"40";"degree";"Directed";"89247";"";"1";"357942,5837496245"
"335";"418";"degree";"Directed";"89248";"";"1";"798487,8774654643"
"111";"260";"degree";"Directed";"89249";"";"5";"283979,55400989886"
"9362";"260";"degree";"Directed";"89250";"";"1";"615237,9826386827"
"260";"602";"degree";"Directed";"89251";"";"1";"7663713,309535572"
"422";"680";"degree";"Directed";"89252";"";"1";"168822,36045326694"
"260";"273";"degree";"Directed";"89253";"";"4";"0,0"
"680";"135";"degree";"Directed";"89254";"";"2";"251284,6068525908"
"135";"777";"degree";"Directed";"89255";"";"3";"213536,60009276716"
"510";"1178";"degree";"Directed";"89256";"";"1";"290187,5985927839"
"1178";"55";"degree";"Directed";"89257";"";"2";"0,0"
"763";"90";"degree";"Directed";"89258";"";"1";"17792,91406466124"
"272";"755";"degree";"Directed";"89259";"";"1";"262055,86185234142"
"755";"1052";"degree";"Directed";"89260";"";"1";"7926211,901873556"
"1052";"728";"degree";"Directed";"89261";"";"1";"8064484,038042274"
"496";"616";"degree";"Directed";"89262";"";"1";"9328921,25353467"
"849";"260";"degree";"Directed";"89263";"";"1";"7388188,570594181"
"651";"7928";"degree";"Directed";"89264";"";"2";"81794,15001818804"
"777";"71";"degree";"Directed";"89265";"";"1";"213536,60009276716"
"18";"117";"degree";"Directed";"89266";"";"1";"0,0"
"335";"18";"degree";"Directed";"89267";"";"1";"875282,4330440378"
"780";"536";"degree";"Directed";"89268";"";"1";"8742678,57152316"
"680";"549";"degree";"Directed";"89269";"";"1";"498872,637332076"
"237";"94";"degree";"Directed";"89270";"";"1";"542680,6017741123"
"679";"655";"degree";"Directed";"89271";"";"1";"281418,1790932291"
"655";"679";"degree";"Directed";"89272";"";"1";"281418,1790932291"
"503";"332";"degree";"Directed";"89273";"";"1";"601036,3115717687"
"332";"503";"degree";"Directed";"89274";"";"1";"601036,3115717687"
"1071";"199";"degree";"Directed";"89275";"";"1";"266493,9605610282"
"9039";"93";"degree";"Directed";"89276";"";"1";"306284,3505951235"
"777";"1020";"degree";"Directed";"89277";"";"2";"7548043,289936037"
"777";"243";"degree";"Directed";"89278";"";"1";"347319,3256923192"
"13";"884";"degree";"Directed";"89279";"";"3";"610316,4121892073"
"260";"515";"degree";"Directed";"89280";"";"2";"180971,0787802605"
"679";"451";"degree";"Directed";"89281";"";"1";"102970,65779551875"
"602";"783";"degree";"Directed";"89282";"";"1";"7673191,753137243"
"784";"418";"degree";"Directed";"89283";"";"3";"130622,0157486565"
"418";"512";"degree";"Directed";"89284";"";"1";"207303,12325908808"
"896";"510";"degree";"Directed";"89285";"";"1";"696838,479510619"
"260";"971";"degree";"Directed";"89286";"";"3";"591892,3038694962"
"773";"271";"degree";"Directed";"89287";"";"1";"91863,2552108619"
"854";"68";"degree";"Directed";"89288";"";"1";"67039,42066710186"
"68";"65";"degree";"Directed";"89289";"";"1";"0,0"
"65";"956";"degree";"Directed";"89290";"";"1";"7527591,851737761"
"510";"496";"degree";"Directed";"89291";"";"1";"0,0"
"383";"827";"degree";"Directed";"89292";"";"2";"9215711,703465853"
"26";"2";"degree";"Directed";"89293";"";"1";"489931,98240375536"
"863";"260";"degree";"Directed";"89294";"";"3";"9662658,739997376"
"559";"260";"degree";"Directed";"89295";"";"2";"8415422,390249033"
"260";"277";"degree";"Directed";"89296";"";"11";"0,0"
"478";"185";"degree";"Directed";"89297";"";"1";"7766005,44433168"
"207";"260";"degree";"Directed";"89298";"";"2";"604989,9814254801"
"681";"418";"degree";"Directed";"89299";"";"1";"168822,36045326694"
"418";"784";"degree";"Directed";"89300";"";"2";"130622,0157486565"
"784";"939";"degree";"Directed";"89301";"";"1";"9572965,619302835"
"680";"506";"degree";"Directed";"89302";"";"2";"78354,98177470884"
"260";"475";"degree";"Directed";"89303";"";"1";"9637199,94912804"
"1010";"260";"degree";"Directed";"89304";"";"1";"7787637,468821832"
"506";"669";"degree";"Directed";"89305";"";"1";"419113,1028566988"
"561";"783";"degree";"Directed";"89306";"";"1";"1739187,5367864792"
"783";"561";"degree";"Directed";"89307";"";"1";"1739187,5367864792"
"633";"851";"degree";"Directed";"89308";"";"1";"7352435,638504342"
"943";"432";"degree";"Directed";"89309";"";"12";"419460,0378479749"
"287";"564";"degree";"Directed";"89310";"";"11";"2549626,772495998"
"564";"947";"degree";"Directed";"89311";"";"1";"7851356,881545566"
"943";"422";"degree";"Directed";"89312";"";"1";"2231752,173031217"
"943";"2";"degree";"Directed";"89313";"";"3";"2762475,9625464887"
"14";"976";"degree";"Directed";"89314";"";"2";"8196970,661805922"
"943";"691";"degree";"Directed";"89315";"";"2";"2244732,8602575213"
"805";"1031";"degree";"Directed";"89316";"";"1";"6189480,175728294"
"633";"185";"degree";"Directed";"89317";"";"1";"2089122,7627361943"
"432";"820";"degree";"Directed";"89318";"";"1";"6786948,627443013"
"633";"555";"degree";"Directed";"89319";"";"1";"2095982,1867017776"
"555";"633";"degree";"Directed";"89320";"";"3";"2095982,1867017776"
"633";"4";"degree";"Directed";"89321";"";"14";"5932992,5926396465"
"1072";"571";"degree";"Directed";"89322";"";"2";"393841,44652305776"
"943";"777";"degree";"Directed";"89323";"";"1";"2191122,0333885266"
"635";"806";"degree";"Directed";"89324";"";"3";"176287,61863172843"
"564";"937";"degree";"Directed";"89325";"";"4";"9147716,99259916"
"570";"640";"degree";"Directed";"89326";"";"1";"6673736,825721936"
"937";"260";"degree";"Directed";"89327";"";"1";"8951233,993282579"
"126";"633";"degree";"Directed";"89328";"";"1";"2324846,8288534456"
"943";"7922";"degree";"Directed";"89329";"";"1";"1222634,4836132745"
"7922";"943";"degree";"Directed";"89330";"";"1";"1222634,4836132745"
"633";"526";"degree";"Directed";"89331";"";"1";"7092174,131078032"
"635";"2";"degree";"Directed";"89332";"";"2";"2807411,202863644"
"943";"315";"degree";"Directed";"89333";"";"1";"1715249,4795096868"
"633";"582";"degree";"Directed";"89334";"";"3";"3995510,7114967844"
"582";"18";"degree";"Directed";"89335";"";"8";"1677226,9475357386"
"943";"280";"degree";"Directed";"89336";"";"3";"6132416,106462838"
"943";"635";"degree";"Directed";"89337";"";"1";"246035,85974362248"
"635";"281";"degree";"Directed";"89338";"";"2";"6072168,0798318675"
"281";"280";"degree";"Directed";"89339";"";"6";"0,0"
"709";"319";"degree";"Directed";"89340";"";"1";"2870044,1188937584"
"319";"633";"degree";"Directed";"89341";"";"1";"1709232,2634351503"
"943";"571";"degree";"Directed";"89342";"";"5";"210999,65616497985"
"164";"564";"degree";"Directed";"89343";"";"4";"1971710,156665487"
"564";"453";"degree";"Directed";"89344";"";"2";"6625526,792135583"
"635";"26";"degree";"Directed";"89345";"";"1";"2324846,8288534456"
"943";"283";"degree";"Directed";"89346";"";"3";"2587582,0911201034"
"633";"168";"degree";"Directed";"89347";"";"5";"2089122,7627361943"
"166";"49";"degree";"Directed";"89348";"";"1";"357942,5837496245"
"564";"1218";"degree";"Directed";"89349";"";"1";"104547,91958827394"
"1218";"418";"degree";"Directed";"89350";"";"1";"2104431,8409877727"
"943";"592";"degree";"Directed";"89351";"";"1";"1833279,1199806556"
"633";"787";"degree";"Directed";"89352";"";"1";"7158773,265316504"
"564";"1025";"degree";"Directed";"89353";"";"1";"7088136,102986502"
"633";"9360";"degree";"Directed";"89354";"";"2";"151843,99818511071"
"9360";"633";"degree";"Directed";"89355";"";"2";"151843,99818511071"
"571";"449";"degree";"Directed";"89356";"";"6";"630428,6577728481"
"633";"1023";"degree";"Directed";"89357";"";"1";"2263035,001624333"
"943";"763";"degree";"Directed";"89358";"";"1";"2285079,1598752644"
"633";"754";"degree";"Directed";"89359";"";"2";"2330133,577863258"
"2";"280";"degree";"Directed";"89360";"";"3";"8879466,56285974"
"909";"1066";"degree";"Directed";"89361";"";"1";"331241,2180351652"
"1066";"27";"degree";"Directed";"89362";"";"3";"330228,4797319837"
"1035";"382";"degree";"Directed";"89363";"";"1";"236656,36805127462"
"587";"159";"degree";"Directed";"89364";"";"2";"9210598,15006265"
"909";"909";"degree";"Directed";"89365";"";"4";"0,0"
"909";"592";"degree";"Directed";"89366";"";"13";"132421,43902608336"
"772";"514";"degree";"Directed";"89367";"";"1";"458691,34335792664"
"323";"824";"degree";"Directed";"89368";"";"2";"7384329,2617278155"
"759";"900";"degree";"Directed";"89369";"";"1";"8408554,779891301"
"378";"909";"degree";"Directed";"89370";"";"1";"190328,33436462164"
"392";"386";"degree";"Directed";"89371";"";"1";"0,0"
"386";"389";"degree";"Directed";"89372";"";"1";"0,0"
"389";"386";"degree";"Directed";"89373";"";"1";"0,0"
"8967";"378";"degree";"Directed";"89374";"";"2";"190328,33436462164"
"909";"418";"degree";"Directed";"89375";"";"1";"616953,892469367"
"27";"455";"degree";"Directed";"89376";"";"1";"14145,211219932899"
"378";"26";"degree";"Directed";"89377";"";"1";"499314,46134714264"
"26";"884";"degree";"Directed";"89378";"";"1";"8013555,841716103"
"641";"454";"degree";"Directed";"89379";"";"7";"439365,3956747373"
"592";"957";"degree";"Directed";"89380";"";"1";"7495211,215922954"
"957";"458";"degree";"Directed";"89381";"";"1";"7910401,907336157"
"772";"740";"degree";"Directed";"89382";"";"3";"466597,2175885764"
"287";"1029";"degree";"Directed";"89383";"";"3";"9761200,346149767"
"1029";"887";"degree";"Directed";"89384";"";"1";"1161433,379444119"
"592";"1028";"degree";"Directed";"89385";"";"3";"7981155,711454757"
"592";"909";"degree";"Directed";"89386";"";"2";"132421,43902608336"
"18";"716";"degree";"Directed";"89387";"";"4";"7551605,098543565"
"495";"30";"degree";"Directed";"89388";"";"1";"290187,5985927839"
"1058";"212";"degree";"Directed";"89389";"";"2";"8990148,968142083"
"92";"378";"degree";"Directed";"89390";"";"1";"499314,46134714264"
"383";"48";"degree";"Directed";"89391";"";"6";"499314,46134714264"
"422";"315";"degree";"Directed";"89392";"";"2";"752898,4013284103"
"985";"18";"degree";"Directed";"89393";"";"4";"5792752,126539141"
"985";"569";"degree";"Directed";"89394";"";"2";"760612,9186236355"
"569";"777";"degree";"Directed";"89395";"";"2";"6262494,12663063"
"1120";"458";"degree";"Directed";"89396";"";"2";"4609501,022960897"
"568";"985";"degree";"Directed";"89397";"";"2";"760612,9186236355"
"985";"260";"degree";"Directed";"89398";"";"2";"5538608,519040561"
"1120";"18";"degree";"Directed";"89399";"";"5";"4120791,0356655475"
"985";"992";"degree";"Directed";"89400";"";"1";"7401531,578826855"
"992";"44";"degree";"Directed";"89401";"";"1";"8405896,651665434"
"1120";"79";"degree";"Directed";"89402";"";"1";"4120791,0356655475"
"985";"1065";"degree";"Directed";"89403";"";"2";"504853,14678839606"
"1065";"18";"degree";"Directed";"89404";"";"1";"6259198,651682779"
"985";"323";"degree";"Directed";"89405";"";"2";"5019504,190795524"
"985";"759";"degree";"Directed";"89406";"";"1";"5764060,238658111"
"1120";"537";"degree";"Directed";"89407";"";"1";"7251369,231566378"
"537";"850";"degree";"Directed";"89408";"";"1";"909236,0757029937"
"1065";"870";"degree";"Directed";"89409";"";"2";"7366013,651706414"
"522";"283";"degree";"Directed";"89410";"";"1";"9727787,346207654"
"1146";"945";"degree";"Directed";"89411";"";"1";"3480919,53404138"
"945";"378";"degree";"Directed";"89412";"";"1";"2109500,7661101995"
"378";"1146";"degree";"Directed";"89413";"";"1";"3995794,2966217897"
"1146";"354";"degree";"Directed";"89414";"";"1";"5678165,797522545"
"561";"687";"degree";"Directed";"89415";"";"1";"9251307,200236645"
"159";"781";"degree";"Directed";"89416";"";"2";"491708,20712266397"
"1146";"651";"degree";"Directed";"89417";"";"1";"3913632,5670055533"
"1146";"346";"degree";"Directed";"89418";"";"1";"3815813,2175691016"
"1146";"206";"degree";"Directed";"89419";"";"5";"4163732,0376458275"
"1146";"754";"degree";"Directed";"89420";"";"1";"3870323,4008179675"
"934";"759";"degree";"Directed";"89421";"";"1";"3541238,5741425524"
"1146";"806";"degree";"Directed";"89422";"";"1";"4759156,9175440185"
"1146";"159";"degree";"Directed";"89423";"";"9";"4163732,0376458275"
"1146";"323";"degree";"Directed";"89424";"";"3";"3488255,4473430454"
"299";"2";"degree";"Directed";"89425";"";"3";"251990,60245042332"
"287";"52";"degree";"Directed";"89426";"";"2";"339340,457540728"
"953";"287";"degree";"Directed";"89427";"";"1";"10370703,881821057"
"287";"906";"degree";"Directed";"89428";"";"4";"8004096,627863985"
"287";"7909";"degree";"Directed";"89429";"";"1";"9264225,830979818"
"7909";"287";"degree";"Directed";"89430";"";"1";"9264225,830979818"
"303";"631";"degree";"Directed";"89431";"";"1";"10005828,991586085"
"631";"509";"degree";"Directed";"89432";"";"1";"9522096,421515292"
"509";"101";"degree";"Directed";"89433";"";"1";"290187,5985927839"
"101";"504";"degree";"Directed";"89434";"";"1";"290187,5985927839"
"653";"599";"degree";"Directed";"89435";"";"2";"8414148,275242373"
"287";"919";"degree";"Directed";"89436";"";"3";"7907772,703102745"
"928";"297";"degree";"Directed";"89437";"";"1";"449900,0449827773"
"290";"882";"degree";"Directed";"89438";"";"1";"9939913,242896546"
"287";"54";"degree";"Directed";"89439";"";"1";"339340,457540728"
"54";"476";"degree";"Directed";"89440";"";"1";"7694022,784231596"
"284";"466";"degree";"Directed";"89441";"";"3";"547660,8156245248"
"277";"549";"degree";"Directed";"89442";"";"2";"592435,0379247469"
"287";"580";"degree";"Directed";"89443";"";"3";"1346031,5820564937"
"290";"570";"degree";"Directed";"89444";"";"2";"2675452,273501347"
"289";"542";"degree";"Directed";"89445";"";"1";"9132330,331304057"
"287";"788";"degree";"Directed";"89446";"";"3";"9921708,369768184"
"788";"580";"degree";"Directed";"89447";"";"1";"11267739,946490442"
"856";"458";"degree";"Directed";"89448";"";"1";"8387827,689509678"
"1020";"287";"degree";"Directed";"89449";"";"1";"7776370,446500756"
"294";"284";"degree";"Directed";"89450";"";"10";"0,0"
"303";"570";"degree";"Directed";"89451";"";"1";"2675452,273501347"
"570";"303";"degree";"Directed";"89452";"";"1";"2675452,273501347"
"284";"1081";"degree";"Directed";"89453";"";"1";"9896765,731175734"
"1081";"284";"degree";"Directed";"89454";"";"2";"9896765,731175734"
"287";"84";"degree";"Directed";"89455";"";"2";"339340,457540728"
"2";"1088";"degree";"Directed";"89456";"";"1";"10033742,602025433"
"298";"283";"degree";"Directed";"89457";"";"2";"0,0"
"284";"91";"degree";"Directed";"89458";"";"1";"339340,457540728"
"91";"303";"degree";"Directed";"89459";"";"1";"339340,457540728"
"289";"887";"degree";"Directed";"89460";"";"1";"9866789,737135576"
"287";"716";"degree";"Directed";"89461";"";"2";"7546875,726764502"
"287";"309";"degree";"Directed";"89462";"";"2";"0,0"
"811";"260";"degree";"Directed";"89463";"";"1";"475190,88483370654"
"313";"351";"degree";"Directed";"89464";"";"2";"516433,3923474783"
"284";"521";"degree";"Directed";"89465";"";"1";"9727787,346207654"
"290";"314";"degree";"Directed";"89466";"";"1";"0,0"
"284";"495";"degree";"Directed";"89467";"";"6";"496173,18586503784"
"495";"880";"degree";"Directed";"89468";"";"1";"651698,4623455753"
"954";"454";"degree";"Directed";"89469";"";"1";"8496403,81209693"
"290";"357";"degree";"Directed";"89470";"";"1";"18609620,019650448"
"357";"290";"degree";"Directed";"89471";"";"1";"18609620,019650448"
"287";"678";"degree";"Directed";"89472";"";"6";"7074266,847178257"
"880";"743";"degree";"Directed";"89473";"";"1";"9811261,504728071"
"284";"1088";"degree";"Directed";"89474";"";"2";"9856369,895400612"
"346";"13";"degree";"Directed";"89475";"";"5";"8622681,366677806"
"100";"303";"degree";"Directed";"89476";"";"1";"339340,457540728"
"2";"754";"degree";"Directed";"89477";"";"1";"482074,75301652815"
"287";"314";"degree";"Directed";"89478";"";"1";"0,0"
"418";"487";"degree";"Directed";"89479";"";"2";"525530,4629957295"
"515";"521";"degree";"Directed";"89480";"";"1";"9244893,16520534"
"297";"755";"degree";"Directed";"89481";"";"1";"577034,7898360607"
"613";"496";"degree";"Directed";"89482";"";"1";"9328921,25353467"
"287";"299";"degree";"Directed";"89483";"";"5";"0,0"
"299";"284";"degree";"Directed";"89484";"";"2";"0,0"
"659";"287";"degree";"Directed";"89485";"";"2";"8274126,228246632"
"653";"952";"degree";"Directed";"89486";"";"4";"10470843,381641537"
"287";"870";"degree";"Directed";"89487";"";"1";"8451436,770476704"
"870";"287";"degree";"Directed";"89488";"";"1";"8451436,770476704"
"287";"827";"degree";"Directed";"89489";"";"2";"10000582,504456216"
"290";"294";"degree";"Directed";"89490";"";"3";"0,0"
"918";"287";"degree";"Directed";"89491";"";"1";"416724,451326394"
"919";"474";"degree";"Directed";"89492";"";"2";"2862014,502497006"
"166";"108";"degree";"Directed";"89493";"";"1";"357942,5837496245"
"652";"287";"degree";"Directed";"89494";"";"2";"425038,10322362627"
"287";"281";"degree";"Directed";"89495";"";"2";"8717591,781608734"
"9099";"18";"degree";"Directed";"89496";"";"1";"1828580,447173249"
"284";"659";"degree";"Directed";"89497";"";"2";"8274126,228246632"
"542";"159";"degree";"Directed";"89498";"";"1";"8550126,162427934"
"159";"542";"degree";"Directed";"89499";"";"4";"8550126,162427934"
"289";"284";"degree";"Directed";"89500";"";"7";"0,0"
"289";"27";"degree";"Directed";"89501";"";"2";"339340,457540728"
"294";"290";"degree";"Directed";"89502";"";"3";"0,0"
"287";"165";"degree";"Directed";"89503";"";"4";"676970,6566992396"
"526";"2";"degree";"Directed";"89504";"";"1";"9897941,370581282"
"284";"920";"degree";"Directed";"89505";"";"1";"13090534,638445187"
"608";"842";"degree";"Directed";"89506";"";"1";"192759,76511565127"
"842";"1022";"degree";"Directed";"89507";"";"1";"73547,08944915669"
"287";"527";"degree";"Directed";"89508";"";"2";"9727787,346207654"
"966";"287";"degree";"Directed";"89509";"";"2";"10534123,96353188"
"287";"474";"degree";"Directed";"89510";"";"3";"9839619,980132373"
"474";"952";"degree";"Directed";"89511";"";"1";"558941,6420432711"
"777";"609";"degree";"Directed";"89512";"";"3";"8117734,124458245"
"1060";"284";"degree";"Directed";"89513";"";"2";"666817,5460717941"
"287";"42";"degree";"Directed";"89514";"";"1";"339340,457540728"
"734";"286";"degree";"Directed";"89515";"";"1";"2065056,180359911"
"286";"692";"degree";"Directed";"89516";"";"1";"343181,64903659874"
"287";"763";"degree";"Directed";"89517";"";"7";"335293,07719565084"
"284";"44";"degree";"Directed";"89518";"";"3";"339340,457540728"
"297";"581";"degree";"Directed";"89519";"";"1";"1346031,5820564937"
"277";"673";"degree";"Directed";"89520";"";"1";"242462,7573029593"
"1036";"593";"degree";"Directed";"89521";"";"2";"752794,115325245"
"314";"27";"degree";"Directed";"89522";"";"3";"339340,457540728"
"287";"697";"degree";"Directed";"89523";"";"1";"386803,475194648"
"697";"287";"degree";"Directed";"89524";"";"5";"386803,475194648"
"458";"593";"degree";"Directed";"89525";"";"4";"606325,6328277696"
"287";"883";"degree";"Directed";"89526";"";"4";"6597040,328838809"
"883";"287";"degree";"Directed";"89527";"";"3";"6597040,328838809"
"640";"777";"degree";"Directed";"89528";"";"1";"7992940,453847138"
"287";"7895";"degree";"Directed";"89529";"";"1";"350311,7484176858"
"7895";"287";"degree";"Directed";"89530";"";"2";"350311,7484176858"
"703";"306";"degree";"Directed";"89531";"";"1";"2604040,5092070033"
"275";"2";"degree";"Directed";"89532";"";"4";"590253,4365256573"
"305";"669";"degree";"Directed";"89533";"";"1";"303828,71660426975"
"284";"341";"degree";"Directed";"89534";"";"2";"1083058,8357854246"
"341";"287";"degree";"Directed";"89535";"";"2";"1083058,8357854246"
"284";"580";"degree";"Directed";"89536";"";"1";"1346031,5820564937"
"296";"2";"degree";"Directed";"89537";"";"3";"251990,60245042332"
"289";"669";"degree";"Directed";"89538";"";"1";"303828,71660426975"
"290";"657";"degree";"Directed";"89539";"";"2";"9857730,751088902"
"304";"297";"degree";"Directed";"89540";"";"1";"0,0"
"297";"47";"degree";"Directed";"89541";"";"1";"339340,457540728"
"47";"297";"degree";"Directed";"89542";"";"1";"339340,457540728"
"287";"688";"degree";"Directed";"89543";"";"2";"8167593,034109266"
"688";"18";"degree";"Directed";"89544";"";"2";"8074697,289639654"
"982";"750";"degree";"Directed";"89545";"";"1";"6395107,677373107"
"287";"40";"degree";"Directed";"89546";"";"2";"339340,457540728"
"287";"507";"degree";"Directed";"89547";"";"1";"496173,18586503784"
"507";"90";"degree";"Directed";"89548";"";"1";"290187,5985927839"
"287";"105";"degree";"Directed";"89549";"";"1";"339340,457540728"
"105";"2";"degree";"Directed";"89550";"";"1";"489931,98240375536"
"466";"284";"degree";"Directed";"89551";"";"2";"547660,8156245248"
"1028";"287";"degree";"Directed";"89552";"";"2";"8775097,952962324"
"613";"354";"degree";"Directed";"89553";"";"2";"5272235,534847351"
"294";"885";"degree";"Directed";"89554";"";"1";"566394,5559232184"
"287";"891";"degree";"Directed";"89555";"";"2";"8799737,617361603"
"287";"39";"degree";"Directed";"89556";"";"1";"339340,457540728"
"290";"280";"degree";"Directed";"89557";"";"3";"8717591,781608734"
"289";"1055";"degree";"Directed";"89558";"";"1";"9919372,23692468"
"287";"513";"degree";"Directed";"89559";"";"1";"496173,18586503784"
"284";"195";"degree";"Directed";"89560";"";"2";"676970,6566992396"
"195";"287";"degree";"Directed";"89561";"";"2";"676970,6566992396"
"418";"7909";"degree";"Directed";"89562";"";"2";"8905951,554084314"
"841";"409";"degree";"Directed";"89563";"";"1";"2240622,0605977094"
"409";"92";"degree";"Directed";"89564";"";"2";"2467517,3753172467"
"284";"1040";"degree";"Directed";"89565";"";"1";"106483,2584634906"
"1040";"166";"degree";"Directed";"89566";"";"2";"684662,7611856635"
"306";"68";"degree";"Directed";"89567";"";"1";"339340,457540728"
"297";"763";"degree";"Directed";"89568";"";"1";"335293,07719565084"
